Deal Announce Date,Previous Year,Acquirer Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Market_Cap_AD_mil,ROA_percent,Acquirer_GHG_Emissions,Deal Status
2022-12-02,2021,DKILY,Daikin Industries Ltd,Venstar Inc/CA,,,,21-11-2022,15.93,12-12-2022,16.05,48692.14,1.36,,Completed
2022-12-01,2021,XTRM,Extreme Biodiesel Inc,World Wide Sun Control Inc,Fernhill Corp,0.68,,18-11-2022,0.0,12-12-2022,0.0,1.48,,,Completed
2022-11-30,2021,0IUS.L,Genie Energy Ltd,portfolio of residential & small commercial customer,Mega Energy LP,,,15-11-2022,8.81,13-12-2022,10.17,,,,Completed
2022-11-30,2021,HDID.XD,Home Depot Inc/The,100 MW of solar energy/National Grid Renewables LLC,National Grid Renewables LLC,,,,,,,,,,Completed
2022-11-28,2021,PATK,Patrick Industries Inc,Transhield Inc,Ancor Holdings LP,,,17-11-2022,33.43,08-12-2022,35.46,1150.81,0.48,62251.641,Completed
2022-11-25,2021,POW.AQ,Power Metal Resources PLC,North Wind lithium project/Ontario,,,,14-11-2022,28.0,05-12-2022,28.0,,,,Completed
2022-11-24,2021,VZLA,Vizsla Silver Corp,Palos Verdes project/Prismo Metals Inc,Prismo Metals Inc,1.52,,11-11-2022,1.17,05-12-2022,1.12,,-1.51,,Completed
2022-11-21,2021,SIRC,Solar Integrated Roofing Corp,Secure Roofing & Solar Inc,,,,10-11-2022,25.5,01-12-2022,20.85,246948.74,,,Completed
2022-11-21,2021,SIRC,Solar Integrated Roofing Corp,Secure Roofing & Solar Inc,,,,10-11-2022,25.5,01-12-2022,20.85,246948.74,,,Completed
2022-11-21,2021,SIRC,Solar Integrated Roofing Corp,SunUp Solar LLC,,,,10-11-2022,25.5,01-12-2022,20.85,246948.74,,,Completed
2022-11-21,2021,SIRC,Solar Integrated Roofing Corp,SunUp Solar LLC,,,,10-11-2022,25.5,01-12-2022,20.85,246948.74,,,Completed
2022-11-18,2021,CVX,Chevron Corp,Beyond6 LLC,,,,07-11-2022,168.04,28-11-2022,162.72,293928.9,1.26,28582001.8155,Completed
2022-11-18,2021,CVX,Chevron Corp,Beyond6 LLC,,,,07-11-2022,168.04,28-11-2022,162.72,293928.9,1.26,28582001.8155,Completed
2022-11-18,2021,CVX,Chevron Corp,Beyond6 LLC,"Mercuria Energy Trading Inc,Unknown Seller",,,07-11-2022,168.04,28-11-2022,162.72,293928.9,1.26,28582001.8155,Completed
2022-11-18,2021,CVX,Chevron Corp,Beyond6 LLC,"Mercuria Energy Trading Inc,Unknown Seller",,,07-11-2022,168.04,28-11-2022,162.72,293928.9,1.26,28582001.8155,Completed
2022-11-17,2021,NESTE.HE,Neste Oyj,Cooking oil collection & aggregation business,Crimson Renewable Energy LLC,,,04-11-2022,41.98,28-11-2022,43.31,31944.54,-0.87,,Completed
2022-11-17,2021,LNGNF,LNG Energy Group Corp,LNG Energy Group Inc,,,,04-11-2022,0.05,28-11-2022,0.05,,,,Completed
2022-11-16,2021,FANG,Diamondback Energy Inc,Lario Permian LLC,Lario Oil & Gas Co,1494.76,,04-11-2022,144.4,28-11-2022,130.38,41741.1,1.6,1253208.511,Completed
2022-11-15,2021,ZLSCF,ZYUS Life Sciences Corp,ZYUS Life Sciences Inc,,15.07,,,,,,,-11.53,,Completed
2022-11-15,2021,CMC,Commercial Metals Co,Metals recycling facility & related assets/Galveston,"Kodiak Properties LLC,Kodiak Resources Inc",,,04-11-2022,44.5,25-11-2022,46.57,5202.73,-2.59,652075.7533113499,Completed
2022-11-14,2021,ELIQQ,Electriq Power Holdings Inc,ElectrIQ Power Inc,"Unknown Seller,GreenSoil Investments (Fund: Greensoil Building Innovation Fund)",203.0,,,,,,,-52.92,,Completed
2022-11-14,2021,AMPS,Altus Power Inc,Portfolio of 6 solar energy facilities,,9.9,,03-11-2022,8.76,25-11-2022,6.84,1139.2,0.79,,Completed
2022-11-14,2021,AMPS,Altus Power Inc,Portfolio of 6 solar energy facilities,,9.9,,03-11-2022,8.76,25-11-2022,6.84,1139.2,0.79,,Completed
2022-11-14,2021,AMPS,Altus Power Inc,Portfolio of 6 solar energy facilities,,9.9,,03-11-2022,8.76,25-11-2022,6.84,1139.2,0.79,,Completed
2022-11-14,2021,AMPS,Altus Power Inc,Portfolio of 5 solar energy facilities,,3.4,,03-11-2022,8.76,25-11-2022,6.84,1139.2,0.79,,Completed
2022-11-14,2021,AMPS,Altus Power Inc,Portfolio of 5 solar energy facilities,,3.4,,03-11-2022,8.76,25-11-2022,6.84,1139.2,0.79,,Completed
2022-11-14,2021,AMPS,Altus Power Inc,Portfolio of 5 solar energy facilities,,3.4,,03-11-2022,8.76,25-11-2022,6.84,1139.2,0.79,,Completed
2022-11-14,2021,AMPS,Altus Power Inc,1.0 MW solar energy facility,,1.3,,03-11-2022,8.76,25-11-2022,6.84,1139.2,0.79,,Completed
2022-11-14,2021,AMPS,Altus Power Inc,1.0 MW solar energy facility,,1.3,,03-11-2022,8.76,25-11-2022,6.84,1139.2,0.79,,Completed
2022-11-14,2021,AMPS,Altus Power Inc,1.0 MW solar energy facility,,1.3,,03-11-2022,8.76,25-11-2022,6.84,1139.2,0.79,,Completed
2022-11-11,2021,AIV,Apartment Investment and Management Co,Howard Energy Partners,,,,31-10-2022,7.41,21-11-2022,7.46,1025.58,-0.5,2054.295,Completed
2022-11-09,2021,KNTK,Kinetik Holdings Inc,Brandywine NGL pipeline/Permian Basin,,25.0,,28-10-2022,29.64,21-11-2022,26.72,1704.54,1.22,,Completed
2022-11-07,2021,G4P0.F,Lycos Energy Inc,Chronos Resources Ltd,,65.0,,,,,,,1.24,,Completed
2022-11-07,2021,CPK,Chesapeake Utilities Corp,Planet Found Energy Development LLC,,9.4,,27-10-2022,118.41,17-11-2022,108.56,2331.36,1.02,221805.0,Completed
2022-11-07,2021,PHX.TO,PHX Energy Services Corp,Rodfather Compression Inc,,,,27-10-2022,6.6,17-11-2022,6.55,320.35,3.33,,Completed
2022-11-06,2021,KMI,Kinder Morgan Inc,STX Midstream pipeline/NextEra Energy Partners LP,XPLR Infrastructure LP,1831.0,,26-10-2022,15.29,16-11-2022,16.13,,0.93,14100000.0,Completed
2022-11-04,2021,KRP,Kimbell Royalty Partners LP,Certain mineral & royalty interests/Texas,Hatch Royalty LLC,293.73,,24-10-2022,14.79,14-11-2022,13.86,1334.32,-2.9,,Completed
2022-11-03,2021,ZPTAF,Surge Energy Inc,Waterflooded producing oil assets/Enerplus Corp,Enerplus Corp,178.41,,21-10-2022,6.03,14-11-2022,6.59,628.87,1.3,,Completed
2022-11-02,2021,SOC,Sable Offshore Corp,Sable Offshore Holdings LLC,,589.0,,21-10-2022,9.9,14-11-2022,10.03,885.65,-17.35,,Completed
2022-11-02,2021,PUMP,ProPetro Holding Corp,Silvertip Completion Services,,136.16,,21-10-2022,11.28,14-11-2022,11.33,1119.38,-1.39,14877.679,Completed
2022-11-02,2021,CEG,Constellation Energy Corp,Rebate Business/Bill Identity Ltd,Optima Technology Group Ltd,2.8,,21-10-2022,85.5,14-11-2022,92.15,28530.43,1.61,11387377.59,Completed
2022-11-02,2021,WTTR,Select Water Solutions Inc,"Breakwater Energy Partners LLC,Breakwater & water pipeline assets/Cypress Environmental Services LLC",Cypress Environmental Partners,,,21-10-2022,8.12,14-11-2022,8.15,887.92,-0.12,335852.059,Completed
2022-10-27,2021,ACX.TO,ACT Energy Technologies Ltd,Directional drilling business/Ensign Energy Services Inc,Ensign Energy Services Inc,3.81,,14-10-2022,4.9,07-11-2022,7.98,217.28,5.91,,Completed
2022-10-27,2021,ARIS,Aris Water Solution Inc,Intellectual property rights and related proprietary treatment technologies,Water Standard Management US Inc,,,14-10-2022,12.88,07-11-2022,15.68,464.35,0.53,19451.6690475,Completed
2022-10-26,2021,BH,Biglari Holdings Inc,Abraxas Petroleum Corp,,54.9,1.2,14-10-2022,125.97,07-11-2022,141.95,278.58,3.71,6418.043,Completed
2022-10-26,2021,PROP,Prairie Operating Co,Prairie Operating Co LLC,,28.2,,14-10-2022,6.47,07-11-2022,4.41,135.1,-10.66,301.2594448,Completed
2022-10-26,2021,NOA,North American Construction Group Ltd,ML Northern Services Ltd,,11.06,,14-10-2022,10.19,07-11-2022,12.4,298.68,0.82,10842.84,Completed
2022-10-26,2021,GEGI,Genesis Electronics Group Inc,Glid LLC,,4.0,,14-10-2022,0.0,07-11-2022,0.0,7.16,-6.04,,Completed
2022-10-25,2021,CP4.F,ALS Ltd,Exploration consulting & technology division,EarthLabs Inc,,,14-10-2022,6.28,04-11-2022,6.45,3021.36,,,Completed
2022-10-21,2021,PARR,Par Pacific Holdings Inc,"Exxon Billings Cogeneration Inc,Yellowstone Logistics Holding Co",Exxon Mobil Corp,310.0,,10-10-2022,18.18,31-10-2022,22.88,1286.9,,952973.753,Completed
2022-10-18,2021,PPP.V,Prospector Metals Corp,3 Ni-Cu projects/Quebec,,,,07-10-2022,0.57,28-10-2022,0.42,30.43,-8.06,,Completed
2022-10-18,2021,D,Dominion Energy Inc,Energy Storage Project/East Point Energy,East Point Energy LLC,,,07-10-2022,56.75,28-10-2022,61.18,49972.0,-0.07,15471297.199550001,Completed
2022-10-17,2021,BP,BP PLC,Archaea Energy Inc,,3476.26,206.54,06-10-2022,27.51,27-10-2022,29.36,70319.96,-0.69,,Completed
2022-10-12,2021,FANG,Diamondback Energy Inc,Firebird Energy LLC,,1555.05,,30-09-2022,107.79,24-10-2022,137.14,36563.48,1.6,1253208.511,Completed
2022-10-12,2021,ALCE,Alternus Clean Energy Inc,"Alternus Energy Americas Inc,Alternus Lux 01 S.a.r.l.",Alternus Energy Group PLC,,,30-09-2022,247.0,24-10-2022,247.5,2321.57,-5.49,,Completed
2022-10-11,2021,NOG,Northern Oil and Gas Inc,Non operated interests/Northern Delaware Basin,,130.0,,30-09-2022,24.88,21-10-2022,31.29,2681.45,1.28,342025.4175,Completed
2022-10-11,2021,CH.V,Charbone Hydrogen Corp,Wolf River Hydro LP,Northwoods Hydropower Inc,0.7,,30-09-2022,0.24,21-10-2022,0.19,28.13,-13.98,,Completed
2022-10-07,2021,APSI,Aqua Power Systems Inc,Tradition Transportation Group Inc,,,,26-09-2022,0.28,17-10-2022,0.29,4.44,,,Completed
2022-10-05,2021,CU.TO,Canadian Utilities Ltd,Wind & solar assets/Suncor Energy Inc,Suncor Energy Inc,522.49,,23-09-2022,34.45,17-10-2022,30.33,6467.53,0.69,,Completed
2022-10-03,2021,CSLRW,Complete Solaria Inc,CSolaria Inc,,376.0,,,,,,,-72.23,,Completed
2022-10-02,2021,RWE.DE,RWE AG,Rwece Clean Energy Inc,Consolidated Edison Inc,6800.0,,21-09-2022,38.91,12-10-2022,35.0,,1.18,,Completed
2022-10-01,2021,ROK.V,ROK Resources Inc,Certain oil & gas assets/Southeast Saskatchewan,,16.68,,20-09-2022,0.33,11-10-2022,0.33,,6.08,,Completed
2022-10-01,2021,TPC.V,Tenth Avenue Petroleum Corp,Llight oil & high netback asset/Southern Alberta,Danzig Resources Ltd,0.54,,20-09-2022,0.24,11-10-2022,0.24,,-4.21,,Completed
2022-10-01,2021,NOA,North American Construction Group Ltd,ML Northern Services Ltd,,,,20-09-2022,10.37,11-10-2022,10.21,,0.82,10842.84,Completed
2022-09-30,2021,NOG,Northern Oil and Gas Inc,Non operated interests/Delaware Basin,Alpha Energy Partners LLC,157.5,,19-09-2022,27.75,10-10-2022,29.78,2465.56,1.28,342025.4175,Completed
2022-09-29,2021,DTM,DT Midstream Inc,Millennium Pipeline Co LLC,National Grid PLC,552.0,,16-09-2022,50.32,10-10-2022,47.89,4767.69,0.73,39311.388451209,Completed
2022-09-29,2021,DTM,DT Midstream Inc,Millennium Pipeline Co LLC,National Grid PLC,552.0,,16-09-2022,50.32,10-10-2022,47.89,4767.69,0.73,39311.388451209,Completed
2022-09-29,2021,DTM,DT Midstream Inc,Millennium Pipeline/US,National Grid PLC,552.0,,16-09-2022,50.32,10-10-2022,47.89,4767.69,0.73,39311.388451209,Completed
2022-09-29,2021,DTM,DT Midstream Inc,Millennium Pipeline/US,National Grid PLC,552.0,,16-09-2022,50.32,10-10-2022,47.89,4767.69,0.73,39311.388451209,Completed
2022-09-29,2021,BN,Brookfield Corp,Standard Solar Inc,Energir Inc,530.0,,16-09-2022,38.12,10-10-2022,31.78,48752.31,0.01,778802.7825,Completed
2022-09-29,2021,ENB,Enbridge Inc,Tri Global Energy LLC,"Altius Minerals Corp,Unknown Seller",270.0,,16-09-2022,35.77,10-10-2022,31.77,71682.0,0.27,7431128.0,Completed
2022-09-27,2021,AMPS,Altus Power Inc,9 MW operating solar assets/US,,,,16-09-2022,12.14,07-10-2022,10.39,2224.0,0.79,,Completed
2022-09-27,2021,AMPS,Altus Power Inc,9 MW operating solar assets/US,,,,16-09-2022,12.14,07-10-2022,10.39,2224.0,0.79,,Completed
2022-09-27,2021,EMPPF,EMP Metals Corp,101/14-36-008-13 W2M wellbore/Saskatchewan,,,,16-09-2022,0.3,07-10-2022,0.3,36.41,-3.84,,Completed
2022-09-27,2021,KNTK,Kinetik Holdings Inc,Intrabasin natural gas liquids pipeline,,,,16-09-2022,31.33,07-10-2022,28.42,1560.64,1.22,,Completed
2022-09-27,2021,AMPS,Altus Power Inc,97 MW operating solar assets/US,DE Shaw Renewable Investments LLC,,,16-09-2022,12.14,07-10-2022,10.39,2224.0,0.79,,Completed
2022-09-27,2021,AMPS,Altus Power Inc,97 MW operating solar assets/US,DE Shaw Renewable Investments LLC,,,16-09-2022,12.14,07-10-2022,10.39,2224.0,0.79,,Completed
2022-09-26,2021,KO32.SG,Beijing Gas Blue Sky Holdings Ltd,Sapphire Gas Co Ltd,Beijing Enterprises Holdings Ltd,53.31,,,,,,,,,Completed
2022-09-23,2021,ETR,Entergy Corp,475 MW Solar Gnerating capacity/US,,,,12-09-2022,52.31,03-10-2022,44.56,20165.71,0.44,35663689.0,Completed
2022-09-22,2021,TALO,Talos Energy Inc,Enven Energy Corp,,1108.47,,09-09-2022,20.31,03-10-2022,18.74,3163.65,-1.04,1143630.466,Completed
2022-09-22,2021,APEOF,Coloured Ties Capital Inc,84 mineral claims/Quebec,,1.48,,09-09-2022,0.3,03-10-2022,0.18,5.17,44.69,,Completed
2022-09-19,2021,LTHM.CN,Champion Electric Metals Inc,2 lithium pegmatite projects/Eeyou Istchee James Bay,Quebec Precious Metals Corp,0.53,,,,,,,-594.13,,Completed
2022-09-19,2021,BERI,Blue Earth Resources Inc,"Fuel Trader Supply LLC,Fuel Trader Resource Management Inc",,,,08-09-2022,0.09,29-09-2022,0.26,14.31,,,Completed
2022-09-15,2021,BCMRF,BCM Resources Corp,Thompson Knolls Project/Utah,Inland Exploration Ltd,9.5,,02-09-2022,0.14,26-09-2022,0.09,18.51,-0.78,,Completed
2022-09-15,2021,BLFR,BlueFire Equipment Corp,Miracle Life Farm LLC,,,,02-09-2022,0.04,26-09-2022,0.06,1.84,,,Completed
2022-09-14,2021,JXHLY,ENEOS Holdings Inc,Petra Nova Parish Holdings LLC,NRG Energy Inc,3.6,,02-09-2022,7.08,26-09-2022,6.47,9819.92,0.8,,Completed
2022-09-14,2021,VD5N.SG,Zephyr Energy PLC,Portfolio of oil and gas assets/Utah,Rockies Standard Oil Co LLC,0.75,,,,,,,,,Completed
2022-09-13,2021,AM,Antero Midstream Corp,Marcellus natural gas gathering & compression assets/West Virginia,Crestwood Equity Partners LP,205.0,,02-09-2022,8.31,23-09-2022,7.57,4011.15,1.93,850474.9895,Completed
2022-09-12,2021,TVE.TO,Tamarack Valley Energy Ltd,Deltastream Energy Corp,,1125.0,,01-09-2022,3.6,22-09-2022,3.52,1862.75,0.16,,Completed
2022-09-12,2021,ARKO,Arko Corp,Transit Energy Group LLC,,370.0,,01-09-2022,9.26,22-09-2022,9.31,1157.1,-0.06,79943.638,Completed
2022-09-12,2021,BP,BP PLC,BP Energy Retail Co LLC,,,,01-09-2022,27.03,22-09-2022,27.2,74126.65,-0.69,,Completed
2022-09-09,2021,SPRU,Spruce Power Holding Corp,Spruce Power Holdings LLC,HPS Investment Partners LLC,58.0,,29-08-2022,9.36,19-09-2022,8.4,174.12,-6.63,179.523,Completed
2022-09-07,2021,EQT,EQT Corp,"Upstream assets/THQ Appalachia I LLC,Gathering & processing assets/THQ-XcL Holdings I LLC",Quantum Energy Partners LLC,4939.63,,26-08-2022,47.68,19-09-2022,45.45,26382.54,1.05,213267.112,Completed
2022-09-01,2021,932.F,STEP Energy Services Ltd,Portfolio of high-spec ultradeep capacity coiled tubing units & ancillary equipm,ProPetro Holding Corp,14.19,,19-08-2022,4.66,12-09-2022,4.48,350.58,-0.82,,Completed
2022-09-01,2021,OF6B.BE,Prospera Energy Inc,light oil producing assets/Cassels,,0.41,,19-08-2022,0.05,12-09-2022,0.05,,-2.08,,Completed
2022-08-30,2021,NW7.MU,Northwest Pipe Co,"Geneva Pipe & Precast LLC,Park USA Inc",,,,,,,,,1.71,,Completed
2022-08-26,2021,OODH,Orion Diversified Holding Co Inc,Arkoma Basin Exploration Co Inc,,,,15-08-2022,0.03,06-09-2022,0.04,0.2,,,Completed
2022-08-24,2021,WOEN,Wolf Energy Services Inc,Banner Midstream Corp,RiskOn International Inc,0.92,,,,,,,-63.47,,Completed
2022-08-23,2021,AMEN,AMEN Properties Inc,Energy procurement consulting & solar development businesses,Affordable Gas & Electric Co LLC,,,12-08-2022,455.01,02-09-2022,409.92,20.93,,,Completed
2022-08-22,2021,PEV,Phoenix Motor Inc,Hydrogen fuel cell manufacturing assets,Altergy Systems,,,11-08-2022,3.95,01-09-2022,2.6,143.19,-8.7,,Completed
2022-08-18,2021,ABM,ABM Industries Inc,RavenVolt Inc,,170.0,,05-08-2022,42.32,29-08-2022,44.36,2869.61,-0.23,37273.091,Completed
2022-08-18,2021,ENB,Enbridge Inc,Gray Oak Pipeline LLC,Phillips 66,,,05-08-2022,36.75,29-08-2022,38.33,82386.76,0.27,7431128.0,Completed
2022-08-18,2021,0Q8.SG,Columbus Energy SA,Unnamed Target,,,,,,,,,,,Completed
2022-08-18,2021,GMX.TO,Globex Mining Enterprises Inc,Pointe Aux Morts dolomite deposit/Havre St-Pierre,,,,05-08-2022,0.9,29-08-2022,0.85,52.73,-1.56,,Completed
2022-08-17,2021,NOG,Northern Oil and Gas Inc,Non operated interests/Midland Basin,,110.0,,05-08-2022,24.05,29-08-2022,29.33,2606.87,1.28,342025.4175,Completed
2022-08-17,2021,MERG.V,Metal Energy Corp,Manibridge project/Wabowden,CanAlaska Uranium Ltd,0.13,,05-08-2022,0.09,29-08-2022,0.09,8.3,-14.23,,Completed
2022-08-15,2021,BKR,Baker Hughes Co,Quest Integrity Group LLC,Team Inc,280.0,,04-08-2022,22.13,25-08-2022,25.07,23560.5,3.07,391346.0,Completed
2022-08-15,2021,VGASW,Verde Clean Fuels Inc,Bluescape Clean Fuels LLC,,,,,,,,,-3.0,,Completed
2022-08-12,2021,NXMR,NextMart Inc,Black Widow Permian Energy LLC,,0.27,,01-08-2022,0.03,22-08-2022,0.02,6.62,,,Completed
2022-08-11,2021,KMI,Kinder Morgan Inc,North American Natural Resources Inc,,135.0,,29-07-2022,15.51,22-08-2022,16.01,35622.56,0.93,14100000.0,Completed
2022-08-11,2021,WG.L,John Wood Group PLC,Robover Inc,,,,29-07-2022,156.95,22-08-2022,150.0,107316.57,,,Completed
2022-08-09,2021,DVN,Devon Energy Corp,Validus Energy Aquilas Assetco LLC,,1800.0,,29-07-2022,54.73,19-08-2022,59.65,33341.14,2.1,1543105.4488665,Completed
2022-08-09,2021,APA,APA Corp,Mining properties/Texas Delaware Basin,,505.0,,29-07-2022,34.49,19-08-2022,33.55,11068.99,1.83,3844050.623,Completed
2022-08-09,2021,EVRG,Evergy Inc,199 MW Persimmon creek wind Farm/Oklahoma,"Gestamp Eolica SL,Scout Clean Energy LLC",250.0,,29-07-2022,61.24,19-08-2022,64.51,14349.23,0.24,26540373.0,Completed
2022-08-09,2021,EVRG,Evergy Inc,199 MW Persimmon creek wind Farm/Oklahoma,"Gestamp Eolica SL,Scout Clean Energy LLC",250.0,,29-07-2022,61.24,19-08-2022,64.51,14349.23,0.24,26540373.0,Completed
2022-08-09,2021,ACDXF,American Copper Development Co,Lordsburg Property,Pyramid Peak Mining LLC,2.33,,,,,,,-0.77,,Completed
2022-08-09,2021,EVRG,Evergy Inc,Wind farm/Oklahoma,,,,29-07-2022,61.24,19-08-2022,64.51,14349.23,0.24,26540373.0,Completed
2022-08-09,2021,EVRG,Evergy Inc,Wind farm/Oklahoma,,,,29-07-2022,61.24,19-08-2022,64.51,14349.23,0.24,26540373.0,Completed
2022-08-09,2021,NPI.TO,Northland Power Inc,318 unit apartment community/Wisconsin,,,,29-07-2022,37.1,19-08-2022,39.93,9962.98,0.94,,Completed
2022-08-04,2021,ET,Energy Transfer LP,Woodford Express LLC,Xplorer Midstream LLC,485.0,,22-07-2022,8.11,15-08-2022,9.35,30147.96,0.86,12051.291,Completed
2022-08-04,2021,ARIS,Aris Water Solution Inc,Delaware Energy Services LLC,,128.8,,22-07-2022,17.28,15-08-2022,16.46,504.88,0.53,19451.6690475,Completed
2022-08-04,2021,SDI.V,Stampede Drilling Inc,6 drilling rigs and related assets,,21.5,,22-07-2022,0.32,15-08-2022,0.34,71.28,1.41,,Completed
2022-08-03,2021,BWA,BorgWarner Inc,Rhombus Energy Solutions Inc,"Nabtesco Corp,Inci Holding AS,Golden Regent Electronics Industrial Ltd,Greenhouse Capital Partners (Fund: Greenhouse Capital Partners II LP),Cycle Capital Management CCM Inc (Fund: Cycle Capital Fund IV LP),Emerald Technology Ventures AG (Fund: Emerald Water Innovation Impact Fund LP)",130.0,,22-07-2022,30.96,15-08-2022,33.76,7347.13,-2.89,99997.344,Completed
2022-08-03,2021,AEP,American Electric Power Co Inc,595 MW Cardinal Plant Unit 1/Brilliant,AEP Generation Resources Inc,,,22-07-2022,84.83,15-08-2022,94.75,47746.14,0.64,28544859.42,Completed
2022-08-01,2021,2222.SR,Saudi Arabian Oil Co,Lubricants business/Valvoline Inc,Valvoline Inc,2650.0,,21-07-2022,32.48,11-08-2022,34.29,8096186.54,3.99,,Completed
2022-07-28,2021,PBF,PBF Energy Inc,PBF Logistics LP,,1096.91,6.88,15-07-2022,25.8,08-08-2022,28.25,3396.12,-2.28,14160000.0,Completed
2022-07-28,2021,17J.F,Journey Energy Inc,Ante Creek & Medicine Hat operations/Alberta,Enerplus Corp,74.0,,15-07-2022,3.12,08-08-2022,3.96,250.98,0.1,,Completed
2022-07-27,2021,DEC,Diversified Energy Co PLC,"Certain Upstream Assets & Related Facilities/Oklahoma,Certain Upstream Assets & Related Facilities/Texas",ConocoPhillips,240.0,,,,,,,,827314.5,Completed
2022-07-27,2021,DEC,Diversified Energy Co PLC,"Certain Upstream Assets & Related Facilities/Oklahoma,Certain Upstream Assets & Related Facilities/Texas",ConocoPhillips,240.0,,,,,,,,827314.5,Completed
2022-07-27,2021,TOU.TO,Tourmaline Oil Corp,Rising Star Resources Ltd,"32 Degrees Capital (Fund: 32 Degrees Diviersified Energy Fund III LP),Lex Capital Management Inc (Fund: Lex Energy Partners III LP)",144.72,,15-07-2022,51.67,08-08-2022,61.01,21999.13,1.75,,Completed
2022-07-27,2021,DEC,Diversified Energy Co PLC,Contractor Services Inc of West Virginia,,,,,,,,,,827314.5,Completed
2022-07-27,2021,DEC,Diversified Energy Co PLC,Contractor Services Inc of West Virginia,,,,,,,,,,827314.5,Completed
2022-07-26,2021,PCQRF,Petrolympic Ltd,"Basserode Lithium property/Val d Or,Fourniere Lithium property/Val d Or",,0.09,,15-07-2022,0.06,05-08-2022,0.06,8.33,-101.2,,Completed
2022-07-25,2021,SHEL,Shell PLC,Shell Midstream Partners LP,,1963.6,23.35,14-07-2022,41.38,04-08-2022,45.82,135264.59,1.09,45504846.906,Completed
2022-07-25,2021,APEOF,Coloured Ties Capital Inc,62 mineral claims/Canada,,,,14-07-2022,0.26,04-08-2022,0.26,4.2,44.69,,Completed
2022-07-22,2021,MJHI,MJ Harvest Inc,Cannabis manufacturing assets/California,Satellites DIP LLC,1.0,,11-07-2022,0.17,01-08-2022,0.18,,,,Completed
2022-07-21,2021,OF6B.BE,Prospera Energy Inc,light oil producing assets/Cassels,,0.3,,08-07-2022,0.05,01-08-2022,0.05,,-2.08,,Completed
2022-07-20,2021,BLK,BlackRock Inc,Vanguard Renewables LLC,Vision Ridge Partners LLC,,,08-07-2022,579.79,01-08-2022,628.3,92218.81,1.2,5308.0,Completed
2022-07-19,2021,KMI,Kinder Morgan Inc,3 landfill assets/Mas CanAm LLC,MAS CanAm LLC,355.0,,08-07-2022,14.41,29-07-2022,15.51,32658.66,0.93,14100000.0,Completed
2022-07-18,2021,CA74022D4075.SG,Precision Drilling Corp,Well servicing business & associated rentals assets/Canada,High Arctic Energy Services Inc,38.2,,,,,,,,,Completed
2022-07-14,2021,EGY,VAALCO Energy Inc,TransGlobe Energy Corp,,328.51,1.76,01-07-2022,6.02,25-07-2022,4.76,478.2,1.17,107795.816,Completed
2022-07-14,2021,EVGIF,EverGen Infrastructure Corp,Grow the Energy Circle Ltd,,,,01-07-2022,2.41,25-07-2022,2.15,30.14,-0.52,,Completed
2022-07-12,2021,SOLI.L,Solid State PLC,Custom Power LLC,"Unknown Seller,Gael Partners LLC (Fund: Central Valley Fund SBIC III LP),Elan Growth Partners LLC",30.0,,01-07-2022,181.97,22-07-2022,181.17,11698.12,,,Completed
2022-07-11,2021,PGHN.SW,Partners Group Holding AG,Budderfly Inc,Edison Partners LP,,,30-06-2022,796.87,21-07-2022,873.58,21452.77,,,Completed
2022-07-09,2021,AGYP,Allied Energy Corp,Thiel & Well/Texas,Union Pacific Resources Corp,,,28-06-2022,0.15,19-07-2022,0.14,,,,Completed
2022-07-09,2021,EQNR,Equinor ASA,East Point Energy LLC,,,,28-06-2022,27.22,19-07-2022,26.52,,1.69,12075149.18,Completed
