Announce Date,Announce_Date_DT,Reference_Date,Reference_Year,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,Acquirer_GHG_Emissions,Annual_Sales,Carbon_Intensity,Target_Classification,Acquirer_Classification,status,ticker,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Percent_Return
02-09-2021,02-09-2021,02-09-2020,2020,PWR,Quanta Services Inc,Blattner Holding Co,,2700.0,,Completed,233082.175,11202.672,20.805944778174347,Green,Brown,Success,PWR,20-08-2021,95.68,13-09-2021,114.42,19.58
18-08-2021,18-08-2021,18-08-2020,2020,BLK,BlackRock Inc,National Renewable Solutions LLC,,,,Completed,4090.0,16205.0,0.2523912372724468,Green,Green,Success,BLK,06-08-2021,815.28,30-08-2021,862.58,5.8
17-08-2021,17-08-2021,17-08-2020,2020,WTTR,Select Water Solutions Inc,Agua Libre Midstream LLC,Basic Energy Services Inc,19.54,,Completed,33176.646,605.105,54.82791581626329,Brown,Brown,Success,WTTR,06-08-2021,5.03,27-08-2021,5.3,5.21
17-08-2021,17-08-2021,17-08-2020,2020,BRY,Berry Corp,C&J Well Services Inc,Basic Energy Services Inc,,,Completed,805281.7146,523.833,1537.287102232496,Brown,Brown,Success,BRY,06-08-2021,3.49,27-08-2021,3.86,10.46
11-08-2021,11-08-2021,11-08-2020,2020,EXE,Expand Energy Corp,Vine Energy Inc,,1459.77,,Completed,935709.7725,5240.0,178.57056727099237,Neutral,Brown,Success,EXE,30-07-2021,44.38,23-08-2021,43.19,-2.69
03-08-2021,03-08-2021,03-08-2020,2020,DINO,HF Sinclair Corp,"Marketing & diesel business,2 refineries/Rocky Mountain",Sinclair Cos/The,1783.29,,Completed,5479000.0,11183.643,489.9119186833843,Neutral,Brown,Success,DINO,23-07-2021,25.06,13-08-2021,27.09,8.11
02-08-2021,02-08-2021,02-08-2020,2020,SUN,Sunoco LP,Portfolio of 8 terminal locations/NuStar Energy LP,NuStar Energy LP,250.0,,Completed,21545.0,10710.0,2.011671335200747,Brown,Green,Success,SUN,22-07-2021,28.02,12-08-2021,28.93,3.27
27-07-2021,27-07-2021,27-07-2020,2020,SHEL,Shell PLC,Inspire Energy Capital LLC,,,,Completed,31526463.37,180543.0,174.62024766399142,Green,Brown,Success,SHEL,16-07-2021,33.38,06-08-2021,35.97,7.74
23-07-2021,23-07-2021,23-07-2020,2020,DUK,Duke Energy Corp,CNG fueling station/South Carolina,Spire Inc,,,Completed,74985884.11,23868.0,3141.6911391821686,Brown,Brown,Success,DUK,12-07-2021,87.41,02-08-2021,91.42,4.59
16-07-2021,16-07-2021,16-07-2020,2020,KMI,Kinder Morgan Inc,Kinetrex Energy,Parallel49 Equity,310.0,,Completed,15600000.0,11700.0,1333.3333333333333,Brown,Brown,Success,KMI,02-07-2021,14.83,26-07-2021,14.24,-3.98
14-07-2021,14-07-2021,14-07-2020,2020,ORA,Ormat Technologies Inc,TG Geothermal Portfolio LLC,,171.0,,Completed,140128.081,705.342,198.66686089868463,Green,Brown,Success,ORA,02-07-2021,68.07,26-07-2021,66.83,-1.82
12-07-2021,12-07-2021,12-07-2020,2020,WTTR,Select Water Solutions Inc,Complete Energy Services LLC,Superior Energy Services Inc,36.44,,Completed,33176.646,605.105,54.82791581626329,Neutral,Brown,Success,WTTR,01-07-2021,5.9,22-07-2021,5.33,-9.54
09-07-2021,09-07-2021,09-07-2020,2020,KMI,Kinder Morgan Inc,Twin Tier Pipeline LLC,"Consolidated Edison Inc,Crestwood Equity Partners LP",30.0,,Completed,15600000.0,11700.0,1333.3333333333333,Neutral,Brown,Success,KMI,28-06-2021,14.35,19-07-2021,13.72,-4.4
06-07-2021,06-07-2021,06-07-2020,2020,PTEN,Patterson-UTI Energy Inc,Pioneer Energy Services Corp,,425.8,21.42,Completed,134439.391,1124.249,119.5815081890222,Neutral,Brown,Success,PTEN,25-06-2021,9.55,16-07-2021,7.56,-20.77
05-07-2021,05-07-2021,05-07-2020,2020,CHX,ChampionX Corp,Scientific Aviation Inc,,,,Completed,24884.581,1899.996,13.097175467737824,Green,Green,Success,CHX,24-06-2021,26.48,15-07-2021,22.36,-15.56
01-07-2021,01-07-2021,01-07-2020,2020,CDZI,Cadiz Inc,220 mile Northern Pipeline,Kinder Morgan Inc,19.0,,Completed,6.843,0.541,12.64879852125693,Brown,Green,Success,CDZI,18-06-2021,12.6,12-07-2021,13.7,8.73
30-06-2021,30-06-2021,30-06-2020,2020,CE,Celanese Corp,Santoprene synthetic rubber business/ExxonMobil,Exxon Mobil Corp,1150.0,,Completed,1139252.19,5655.0,201.45927320954905,Brown,Brown,Success,CE,18-06-2021,135.78,12-07-2021,143.11,5.4
08-06-2021,08-06-2021,08-06-2020,2020,RF,Regions Financial Corp,EnerBank USA,CMS Energy Corp,960.0,,Completed,291136.0,6655.0,43.74695717505635,Neutral,Brown,Success,RF,28-05-2021,19.93,18-06-2021,16.57,-16.87
08-06-2021,08-06-2021,08-06-2020,2020,APO,Apollo Global Management Inc,Total Operations & Production Services LLC,Black Bay Energy Capital LLC,,,Completed,211.0,2110.9,0.099957364,Neutral,Green,Success,APO,28-05-2021,52.84,18-06-2021,52.86,0.05
01-06-2021,01-06-2021,01-06-2020,2020,KMI,Kinder Morgan Inc,Stagecoach Gas Services LLC,"Consolidated Edison Inc,Crestwood Equity Partners LP",1225.0,,Completed,15600000.0,11700.0,1333.3333333333333,Brown,Brown,Success,KMI,21-05-2021,14.95,11-06-2021,15.29,2.24
27-05-2021,27-05-2021,27-05-2020,2020,MS,Morgan Stanley,Produced water infrastructure assets/Hibernia Energy III LLC,Hibernia Energy LLC,,,Completed,17170.69892,52606.0,0.3264019108143558,Neutral,Green,Success,MS,14-05-2021,76.76,07-06-2021,81.91,6.71
27-05-2021,27-05-2021,27-05-2020,2020,MS,Morgan Stanley,Produced water infrastructure assets,Hibernia Energy LLC,,,Completed,17170.69892,52606.0,0.3264019108143558,Neutral,Green,Success,MS,14-05-2021,76.76,07-06-2021,81.91,6.71
24-05-2021,24-05-2021,24-05-2020,2020,CTRA,Coterra Energy Inc,Cimarex Energy Co,,8815.27,,Completed,302393.901,1466.0,206.27141950886767,Brown,Brown,Success,CTRA,13-05-2021,13.79,03-06-2021,13.47,-2.27
17-05-2021,17-05-2021,17-05-2020,2020,SPRU,Spruce Power Holding Corp,World Energy Efficiency Services LLC,,15.0,,Completed,242.983,20.338,11.94724161667814,Green,Green,Success,SPRU,06-05-2021,48.4,27-05-2021,55.92,15.54
12-05-2021,12-05-2021,12-05-2020,2020,D,Dominion Energy Inc,Birdseye Renewable Energy LLC,BRE Holdings LLC,28.0,,Completed,14575889.35,14172.0,1028.4991072731443,Green,Brown,Success,D,30-04-2021,67.0,24-05-2021,64.65,-3.52
12-05-2021,12-05-2021,12-05-2020,2020,DTE,DTE Energy Co,Isabella Wind I and II projects/Isabella County,Greenlight Energy Resources Inc,,,Completed,20962000.49,11423.0,1835.0696393241703,Green,Brown,Success,DTE,30-04-2021,104.55,24-05-2021,106.16,1.54
10-05-2021,10-05-2021,10-05-2020,2020,CIVI,Civitas Resources Inc,Extraction Oil & Gas Inc,,1382.69,,Completed,1200551.0,218.09,5504.842037690862,Brown,Brown,Success,CIVI,29-04-2021,24.52,20-05-2021,30.78,25.52
06-05-2021,06-05-2021,06-05-2020,2020,EQT,EQT Corp,"Eqt Amd LLC,EQT ARO LLC",,2925.0,,Completed,338799.56,3557.449,95.23665975253616,Neutral,Brown,Success,EQT,23-04-2021,16.8,17-05-2021,21.92,30.53
06-05-2021,06-05-2021,06-05-2020,2020,AMSC,American Superconductor Corp,Neeltran Inc,,8.8,,Completed,101860.588,63.838,1595.6105767724553,Neutral,Brown,Success,AMSC,23-04-2021,17.13,17-05-2021,13.99,-18.33
03-05-2021,03-05-2021,03-05-2020,2020,CHRD,Chord Energy Corp,Williston Basin assets/Diamondback Energy Inc,Diamondback Energy Inc,745.0,,Completed,537377.29,1307.674,410.9413278844728,Brown,Brown,Success,CHRD,22-04-2021,47.13,13-05-2021,48.29,2.45
22-04-2021,22-04-2021,22-04-2020,2020,AEP,American Electric Power Co Inc,100 MW Dry Lake Solar Project,,114.0,,Completed,25012316.5,14918.5,1676.597278546771,Green,Brown,Success,AEP,09-04-2021,74.0,03-05-2021,76.41,3.25
19-04-2021,19-04-2021,19-04-2020,2020,XIFR,XPLR Infrastructure LP,Portfolio of 4 operating wind assets/US,Brookfield Renewable Partners LP,733.0,,Completed,48471.849,917.0,52.859159214830974,Green,Green,Success,XIFR,08-04-2021,55.94,29-04-2021,56.86,1.64
14-04-2021,14-04-2021,14-04-2020,2020,EOSE,Eos Energy Enterprises Inc,HI-Power LLC,Holtec International Corp,0.03,,Completed,6.282,0.219,28.68493150684932,Neutral,Brown,Success,EOSE,01-04-2021,18.14,26-04-2021,14.33,-21.0
14-04-2021,14-04-2021,14-04-2020,2020,EOSE,Eos Energy Enterprises Inc,HI-Power LLC,,,,Completed,6.282,0.219,28.68493150684932,Neutral,Brown,Success,EOSE,01-04-2021,18.14,26-04-2021,14.33,-21.0
05-04-2021,05-04-2021,05-04-2020,2020,DNOW,DNOW Inc,Flex Flow Services LLC,GR Energy Services LLC,90.0,,Completed,24600.0,1619.0,15.19456454601606,Neutral,Green,Success,DNOW,25-03-2021,10.0,15-04-2021,9.68,-3.2
18-03-2021,18-03-2021,18-03-2020,2020,PPL,PPL Corp,Narragansett Electric Co/The,National Grid PLC,3770.0,,Completed,6895908.316,5474.0,1259.756725611984,Neutral,Brown,Success,PPL,05-03-2021,23.87,29-03-2021,24.92,4.4
09-03-2021,09-03-2021,09-03-2020,2020,EFX,Equifax Inc,HireTechs.com,Green Day Technologies Inc,,,Completed,6751.474,4127.5,1.635729618413083,Neutral,Green,Success,EFX,26-02-2021,157.52,19-03-2021,169.49,7.6
05-03-2021,05-03-2021,05-03-2020,2020,CVX,Chevron Corp,Noble Midstream Partners LP,,454.5,4.62,Completed,28078295.01,94471.0,297.2160240179526,Neutral,Brown,Success,CVX,22-02-2021,83.49,15-03-2021,93.56,12.05
22-02-2021,22-02-2021,22-02-2020,2020,BIPC,Brookfield Infrastructure Corp,Inter Pipeline Ltd,,10949.35,15.14,Completed,299516.816,1430.0,209.45231888111888,Brown,Brown,Success,BIPC,11-02-2021,35.27,04-03-2021,39.14,10.98
18-02-2021,18-02-2021,18-02-2020,2020,VRN,Veren Inc,Kaybob Duvernay assets/Shell Canada Energy,Shell PLC,854.19,,Completed,1126052.5,1733.7,649.5082770952298,Brown,Brown,Success,VRN,05-02-2021,2.85,01-03-2021,3.31,16.2
17-02-2021,17-02-2021,17-02-2020,2020,NOVA,Sunnova Energy International Inc,SunStreet Energy Group LLC,Lennar Corp,162.73,,Completed,3516.263,160.82,21.86458773784356,Neutral,Green,Success,NOVA,05-02-2021,49.45,01-03-2021,47.92,-3.09
04-02-2021,04-02-2021,04-02-2020,2020,NOG,Northern Oil and Gas Inc,Certain non operated natural gas assets,Reliance Industries Ltd,120.9,,Completed,155885.1295,552.209,282.2937139742381,Brown,Brown,Success,NOG,22-01-2021,9.12,16-02-2021,10.61,16.33
26-01-2021,26-01-2021,26-01-2020,2020,ENPH,Enphase Energy Inc,Sofdesk Inc,Wave Media Group LLC,,,Completed,26385.255,774.4249999999998,34.070768634793566,Neutral,Brown,Success,ENPH,15-01-2021,190.59,05-02-2021,193.2,1.37
13-01-2021,13-01-2021,13-01-2020,2020,NFE,New Fortress Energy Inc,Hygo Energy Transition Ltd,"Golar LNG Ltd,Stonepeak Partners LP (Fund: Stonepeak Infrastructure Fund II LP)",2289.13,,Completed,967889.0,451.65,2143.0067530167166,Brown,Brown,Success,NFE,31-12-2020,47.33,25-01-2021,39.15,-17.28
13-01-2021,13-01-2021,13-01-2020,2020,NFE,New Fortress Energy Inc,CH4 Energia Ltda,"Vibra Energia SA,Camacari Muricy II SA,Pecem Energia SA,CCETC Brasil Holding SA",9.43,,Completed,967889.0,451.65,2143.0067530167166,Neutral,Brown,Success,NFE,31-12-2020,47.33,25-01-2021,39.15,-17.28
23-12-2020,23-12-2020,23-12-2019,2019,AEE,Ameren Corp,400 MW project/Missouri,,,,Completed,24413650.5,5910.0,4130.905329949239,Neutral,Brown,Success,AEE,11-12-2020,68.37,04-01-2021,67.19,-1.73
23-12-2020,23-12-2020,23-12-2019,2019,BLK,BlackRock Inc,945 MW natural gas fired power plant/Heard County,TCT Generation Holdings LLC,,,Completed,6386.0,14539.0,0.4392324093816631,Brown,Green,Success,BLK,11-12-2020,625.86,04-01-2021,639.92,2.25
21-12-2020,21-12-2020,21-12-2019,2019,FANG,Diamondback Energy Inc,QEP Resources Inc,,2183.83,3.71,Completed,1389998.61,4031.0,344.82724137931035,Brown,Brown,Success,FANG,10-12-2020,41.29,31-12-2020,40.01,-3.08
21-12-2020,21-12-2020,21-12-2019,2019,FANG,Diamondback Energy Inc,Guidon Operating LLC,,858.26,,Completed,1389998.61,4031.0,344.82724137931035,Brown,Brown,Success,FANG,10-12-2020,41.29,31-12-2020,40.01,-3.08
21-12-2020,21-12-2020,21-12-2019,2019,ENB,Enbridge Inc,Crude oil terminalling segment,Blueknight Energy Partners LP,132.0,,Completed,7619166.547,50069.0,152.17333174219578,Brown,Brown,Success,ENB,10-12-2020,26.62,31-12-2020,24.88,-6.54
16-12-2020,16-12-2020,16-12-2019,2019,ORA,Ormat Technologies Inc,Shovel Ready Project/Texas,Consolidated Edison Inc,,,Completed,380838.1505,746.044,510.4767956045488,Neutral,Brown,Success,ORA,04-12-2020,74.33,28-12-2020,85.23,14.67
15-12-2020,15-12-2020,15-12-2019,2019,TRP,TC Energy Corp,TC PipeLines LP,,3771.13,13.77,Completed,14427861.0,13255.0,1088.4844209732178,Brown,Brown,Success,TRP,04-12-2020,35.75,28-12-2020,31.69,-11.38
15-12-2020,15-12-2020,15-12-2019,2019,GTLS,Chart Industries Inc,Sustainable Energy Solutions Inc,,20.0,,Completed,43255.51916,1215.5,35.58660564,Green,Brown,Success,GTLS,04-12-2020,108.74,28-12-2020,118.74,9.2
14-12-2020,14-12-2020,14-12-2019,2019,MUSA,Murphy USA Inc,Quick Chek Corp,,645.0,,Completed,108593.0777,12101.3,8.973670407,Neutral,Green,Success,MUSA,03-12-2020,122.09,24-12-2020,127.29,4.26
08-12-2020,08-12-2020,08-12-2019,2019,LGO,Largo Inc,Certain assets/Vionx Energy Corp,Vionx Energy Corp,,,Completed,12749.309,105.5258,120.81698504062511,Green,Brown,Success,LGO,27-11-2020,8.4,18-12-2020,11.6,38.1
04-12-2020,04-12-2020,04-12-2019,2019,PEG,Public Service Enterprise Group Inc,Ocean Wind Project/NJ,Orsted AS,,,Completed,13378211.19,10076.0,1327.7303682016673,Green,Brown,Success,PEG,23-11-2020,50.16,14-12-2020,48.87,-2.57
16-11-2020,16-11-2020,16-11-2019,2019,TRP,TC Energy Corp,TransCanada Turbines Ltd,John Wood Group PLC,67.0,,Completed,14427861.0,13255.0,1088.4844209732178,Brown,Brown,Success,TRP,05-11-2020,31.09,27-11-2020,35.14,13.03
09-11-2020,09-11-2020,09-11-2019,2019,CIVI,Civitas Resources Inc,HighPoint Resources Corp,,9.45,,Completed,111082.0582,313.22,354.64548304705954,Brown,Brown,Success,CIVI,29-10-2020,12.95,19-11-2020,17.24,33.11
02-11-2020,02-11-2020,02-11-2019,2019,POR,General Electric Co,North American Land Rod Lift business,Schlumberger NV,,,Completed,12954658.54,2123.0,6102.053009891662,Brown,Brown,Success,POR,22-10-2020,33.91,12-11-2020,36.03,6.23
19-10-2020,19-10-2020,19-10-2019,2019,COP,ConocoPhillips,Concho Resources Inc,,13290.68,,Completed,9752666.384,32567.0,299.4646846200909,Brown,Brown,Success,COP,08-10-2020,30.09,29-10-2020,25.0,-16.92
15-10-2020,15-10-2020,15-10-2019,2019,HON,Honeywell International Inc,Unmanned Aerial Vehicle business/Ballard Power Systems Inc,Ballard Power Systems Inc,,,Completed,1090292.652,36709.0,29.700963033588494,Green,Brown,Success,HON,02-10-2020,151.3,26-10-2020,155.46,2.75
09-10-2020,09-10-2020,09-10-2019,2019,GNRC,Generac Holdings Inc,Enbala Power Networks Inc/Canada,"Edison International,National Grid PLC,Export Development Canada,GE Ventures (Fund: GE Healthymagination Fund),Chrysalix Energy LP (Fund: Chrysalix Energy LP III),ABB Technology Ventures Ltd,Enertech Capital Partners (Fund: EnerTech Capital Partners IV LP),Obvious Management Services LLC (Fun...",,,Completed,68034.07116,2204.336,30.86374815817553,Neutral,Brown,Success,GNRC,28-09-2020,190.18,19-10-2020,210.13,10.49
07-10-2020,07-10-2020,07-10-2019,2019,HON,Honeywell International Inc,Rocky Research,,,,Completed,1090292.652,36709.0,29.700963033588494,Neutral,Brown,Success,HON,25-09-2020,147.53,19-10-2020,156.76,6.25
05-10-2020,05-10-2020,05-10-2019,2019,AMSC,American Superconductor Corp,Northeast Power Systems Inc,,37.15,,Completed,102867.1589,56.207,1830.148538438273,Brown,Brown,Success,AMSC,24-09-2020,12.01,15-10-2020,18.25,51.96
29-09-2020,29-09-2020,29-09-2019,2019,NEE,NextEra Energy Inc,"GridLiance GP LLC,GridLiance Holdco LP",Blackstone Inc,660.0,,Completed,45652569.37,19204.0,2377.2427291189333,Neutral,Brown,Success,NEE,18-09-2020,62.02,09-10-2020,67.84,9.39
28-09-2020,28-09-2020,28-09-2019,2019,DVN,Devon Energy Corp,WPX Energy Inc,,5951.7,14.07,Completed,2610322.68,6220.0,419.6660257234727,Brown,Brown,Success,DVN,17-09-2020,7.78,08-10-2020,8.07,3.72
18-09-2020,18-09-2020,18-09-2019,2019,SND,Smart Sand Inc,Oil & Gas Proppants Segment/Eagle Materials Inc,Eagle Materials Inc,2.0,,Completed,39479.703,233.073,169.38771543679448,Brown,Brown,Success,SND,04-09-2020,1.21,28-09-2020,1.23,1.57
10-09-2020,10-09-2020,10-09-2019,2019,NOG,Northern Oil and Gas Inc,Non operated interests/Dealware,,,,Completed,218113.1242,472.401,461.7118172908186,Neutral,Brown,Success,NOG,28-08-2020,6.34,21-09-2020,5.2,-18.06
02-09-2020,02-09-2020,02-09-2019,2019,OVV,Ovintiv Inc,Partitioned Duvernay Position,PetroChina International Canada Trading Ltd,,,Completed,5956212.0,6726.0,885.5504014272971,Neutral,Brown,Success,OVV,21-08-2020,9.82,14-09-2020,8.08,-17.72
25-08-2020,25-08-2020,25-08-2019,2019,SOL,Emeren Group Ltd,Solar projects & accounts receivable/US,,3.8,,Completed,21994.748301000003,119.117,184.6482727150617,Green,Brown,Success,SOL,14-08-2020,1.65,04-09-2020,1.7,3.03
18-08-2020,18-08-2020,18-08-2019,2019,AEP,American Electric Power Co Inc,Desert Sky & Trent Mesa wind facilities,Invenergy Renewables LLC,,,Completed,32656881.96,15561.4,2098.5825157248064,Green,Brown,Success,AEP,07-08-2020,73.33,28-08-2020,66.35,-9.53
17-08-2020,17-08-2020,17-08-2019,2019,D,Dominion Energy Inc,62.5 MW Madison Solar generating facility/Virginia,Cypress Creek Renewables LLC,,,Completed,25578454.269471463,14401.0,1776.1582021714785,Green,Brown,Success,D,06-08-2020,64.88,27-08-2020,63.55,-2.05
06-08-2020,06-08-2020,06-08-2019,2019,CMS,CMS Energy Corp,525 MW Aviator Wind project,Ares Management Corp,,,Completed,13509175.08,6624.0,2039.428605072464,Green,Brown,Success,CMS,24-07-2020,55.02,17-08-2020,53.17,-3.35
30-07-2020,30-07-2020,30-07-2019,2019,CMS,CMS Energy Corp,Aviator Wind Energy Project,Ares Management LLC,,,Completed,13509175.08,6624.0,2039.428605072464,Green,Brown,Success,CMS,17-07-2020,53.48,10-08-2020,54.95,2.74
27-07-2020,27-07-2020,27-07-2019,2019,CNX,CNX Resources Corp,CNX Midstream Partners LP,,323.69,2.88,Completed,600510.1579,1602.446,374.7459558075592,Brown,Brown,Success,CNX,16-07-2020,8.73,06-08-2020,10.44,19.59
24-07-2020,24-07-2020,24-07-2019,2019,NRG,NRG Energy Inc,Direct Energy LP,Centrica PLC,3625.0,,Completed,21083619.32,9821.0,2146.789462895835,Brown,Brown,Success,NRG,13-07-2020,28.44,03-08-2020,28.9,1.62
23-07-2020,23-07-2020,23-07-2019,2019,COP,ConocoPhillips,Monetary acreage,Kelt Exploration Ltd,390.0,,Completed,9752666.384,32567.0,299.4646846200909,Neutral,Brown,Success,COP,10-07-2020,33.27,03-08-2020,31.08,-6.56
21-07-2020,21-07-2020,21-07-2019,2019,ORA,Ormat Technologies Inc,Pomona Energy storage facility/Los Angeles,AltaGas Ltd,47.0,,Completed,380838.1505,746.044,510.4767956045488,Brown,Brown,Success,ORA,10-07-2020,60.32,31-07-2020,57.75,-4.26
20-07-2020,20-07-2020,20-07-2019,2019,CVX,Chevron Corp,Noble Energy Inc,,12680.6,,Completed,30076970.71,139865.0,215.0428678582919,Neutral,Brown,Success,CVX,09-07-2020,67.26,30-07-2020,70.13,4.27
20-07-2020,20-07-2020,20-07-2019,2019,WEC,WEC Energy Group Inc,260.9-MW Blooming Grove Wind Energy Center,Invenergy LLC,,,Completed,22141602.72,7523.1,2943.1487977030743,Green,Brown,Success,WEC,09-07-2020,74.88,30-07-2020,81.49,8.83
07-07-2020,07-07-2020,07-07-2019,2019,RUN,Sunrun Inc,Vivint Solar Inc,,2865.31,,Completed,25437.109,858.578,29.62702166,Green,Brown,Success,RUN,26-06-2020,18.58,17-07-2020,36.81,98.12
04-06-2020,04-06-2020,04-06-2019,2019,SMHI,SEACOR Marine Holdings Inc,SEACOSCO Offshore LLC,COSCO SHIPPING Holdings Co Ltd,3.63,,Completed,3465.727892,174.453,19.86625562185804,Neutral,Green,Success,SMHI,22-05-2020,1.54,15-06-2020,3.54,129.87
18-05-2020,18-05-2020,18-05-2019,2019,FTK,Flotek Industries Inc,JP3 Measurement LLC,,34.47,,Completed,1501.084826,119.353,12.576850401749432,Brown,Green,Success,FTK,07-05-2020,4.86,28-05-2020,5.94,22.22
07-05-2020,07-05-2020,07-05-2019,2019,PLUG,Plug Power Inc,"Giner Elx Inc,United Hydrogen Group Inc",,,,Completed,7545.153858,229.975,32.80858292,Green,Brown,Success,PLUG,24-04-2020,4.4,18-05-2020,4.17,-5.23
06-05-2020,06-05-2020,06-05-2019,2019,WTTR,Select Water Solutions Inc,Well chemical services business,Baker Hughes Co,10.0,,Completed,85472.04815,1291.589,66.17588734,Neutral,Brown,Success,WTTR,24-04-2020,3.75,18-05-2020,4.53,20.75
03-05-2020,03-05-2020,03-05-2019,2019,BX,Blackstone Inc,Aypa Power LLC,,,,Completed,39166.06872,7338.27,5.337234623419416,Green,Green,Success,BX,22-04-2020,38.91,13-05-2020,42.41,8.99
12-03-2020,12-03-2020,12-03-2019,2019,ALE,ALLETE Inc,300 MW Caddo Wind Project,Greenlight Energy Resources Inc,,,Completed,4591359.202,1240.5,3701.2166078194273,Green,Brown,Success,ALE,28-02-2020,55.5,23-03-2020,42.03,-24.28
04-03-2020,04-03-2020,04-03-2019,2019,BX,Blackstone Inc,NRStor C&I Inc,"Lake Bridge Capital Inc,Fengate Capital Management Ltd (Fund: LPF Equities Fund)",,,Completed,39166.06872,7338.27,5.337234623419416,Neutral,Green,Success,BX,21-02-2020,51.44,16-03-2020,34.04,-33.83
11-02-2020,11-02-2020,11-02-2019,2019,D,Dominion Energy Inc,Atlantic Coast Pipeline LLC,Southern Co Gas,175.0,,Completed,25578454.269471463,14401.0,1776.1582021714785,Brown,Brown,Success,D,31-01-2020,68.36,21-02-2020,71.25,4.23
11-02-2020,11-02-2020,11-02-2019,2019,D,Dominion Energy Inc,Pivotal Lng Inc,,,,Completed,25578454.269471463,14401.0,1776.1582021714785,Brown,Brown,Success,D,31-01-2020,68.36,21-02-2020,71.25,4.23
24-01-2020,24-01-2020,24-01-2019,2019,VTOL,Bristow Group Inc,Bristow Group Inc/old,,,,Completed,6351.986788,226.059,28.09880070247148,Neutral,Brown,Success,VTOL,13-01-2020,17.9,03-02-2020,20.02,11.84
19-12-2019,19-12-2019,19-12-2018,2018,CHX,ChampionX Corp,ChampionX Holding Inc,Ecolab Inc,492.0,,Completed,16364.41827,1218.156,13.43376239988967,Brown,Green,Success,CHX,06-12-2019,26.36,30-12-2019,32.89,24.73
05-11-2019,05-11-2019,05-11-2018,2018,UBS,UBS Group AG,Phoenix Wind Repower,,,,Completed,1479.949096,40206.0,0.03680916,Green,Green,Success,UBS,25-10-2019,9.98,15-11-2019,10.36,3.74
25-10-2019,25-10-2019,25-10-2018,2018,D,Dominion Energy Inc,Solar Generating Project,First Solar Inc,,,Completed,20896503.62450793,11199.0,1865.925852710772,Green,Brown,Success,D,14-10-2019,64.04,04-11-2019,65.46,2.23
21-10-2019,21-10-2019,21-10-2018,2018,VTOL,Bristow Group Inc,Aero Design Ltd,,,,Completed,6466.181061,221.676,29.169513438531915,Neutral,Brown,Success,VTOL,10-10-2019,19.3,31-10-2019,19.34,0.21
