Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price ($),T_plus_10_Date,T_plus_10_Price ($),Percent_Return,Deal Status,Benchmark_Return,Abnormal_Return,Weighted_Abnormal_Return,Weight,Log_Carbon_Intensity
2014-12-19,2013,DUK,Duke Energy Corp,22756.000000,126791343.100000,5571.776400,Brown,Halifax Solar Project/North Carolina,Green,"ET Solar Group Corp,Geenex LLC",,,2014-12-08,53.210000,2014-12-29,56.600000,6.370000,Completed,0.771627,5.598373,0.007321,0.001308,8.625649
2014-12-18,2013,ALE,ALLETE Inc,1018.400000,8798028.240000,8639.069400,Brown,Storm Lake 1/Iowa,Neutral,NRG Energy Inc,,,2014-12-05,35.370000,2014-12-29,39.270000,11.020000,Completed,-0.431420,11.451420,0.000670,0.000059,9.064166
2014-12-16,2013,D,Dominion Energy Inc,13120.000000,35070830.360000,2673.081600,Brown,Dominion Energy Carolina Gas Transmission LLC,Brown,SCANA Corp,492.900000,,2014-12-05,46.750000,2014-12-26,51.370000,9.880000,Completed,-0.790579,10.670579,0.008045,0.000754,7.891361
2014-12-09,2013,ETR,Entergy Corp,11390.950000,34214241.060000,3003.634500,Brown,Union Power Station/El Dorado,Brown,Entegra Power Group LLC,948.000000,,2014-11-28,22.760000,2014-12-19,24.150000,6.110000,Completed,-3.123298,9.233298,0.006044,0.000655,8.007911
2014-11-28,2013,ENB,Enbridge Inc,32918.000000,2705757.300000,82.196900,Brown,Portfolio of two wind farms/US,Green,E.ON SE,300.000000,,2014-11-17,26.740000,2014-12-08,29.020000,8.530000,Completed,-8.923231,17.453231,0.033015,0.001892,4.421210
2014-11-21,2013,PWR,Quanta Services Inc,6411.580000,164385.810000,25.638900,Brown,Banister Pipelines Constructors Corp,Neutral,,,,2014-11-10,33.190000,2014-12-01,27.990000,-15.680000,Completed,-6.997894,-8.682106,-0.003199,0.000368,3.282373
2014-11-12,2013,JLL,Jones Lang LaSalle Inc,4461.590000,12995.130000,2.912700,Green,Cresa Portland LLC,Neutral,,,,2014-10-31,131.460000,2014-11-24,140.250000,6.690000,Completed,2.497629,4.192371,0.001075,0.000256,1.364228
2014-11-11,2013,DTE,DTE Energy Co,9661.000000,18428131.710000,1907.476600,Brown,Renaissance power plant,Brown,LS Power Development LLC,240.000000,,2014-10-31,49.240000,2014-11-21,48.330000,-1.840000,Completed,3.291322,-5.131322,-0.002849,0.000555,7.554061
2014-11-03,2013,FCN,FTI Consulting Inc,1652.430000,13108.730000,7.933000,Green,Platt Sparks & Associates Consulting Petroleum Engineers Inc,Brown,,,,2014-10-23,37.060000,2014-11-13,41.090000,10.870000,Completed,1.197658,9.672342,0.000918,0.000095,2.189752
2014-10-30,2013,SM,SM Energy Co,2265.400000,325150.710000,143.529100,Brown,Oil and gas properties in Rocky Mountain,Brown,,134.100000,,2014-10-17,54.380000,2014-11-10,48.560000,-10.710000,Completed,6.097562,-16.807562,-0.002188,0.000130,4.973481
2014-10-14,2013,BKH,Black Hills Corp,1275.850000,3811578.540000,2987.477000,Brown,Energy West Wyoming Inc,Brown,Gas Natural Inc,17.000000,,2014-10-03,33.560000,2014-10-24,35.970000,7.190000,Completed,-3.068743,10.258743,0.000752,0.000073,8.002519
2014-10-06,2013,NRP,Natural Resource Partners LP,323.930000,991.700000,3.061400,Green,Non operated working interests in Williston Basin,Brown,GBK Corp,339.000000,,2014-09-25,56.420000,2014-10-16,51.140000,-9.360000,Completed,-11.082194,1.722194,0.000032,0.000019,1.401528
2014-10-06,2013,SPB,Spectrum Brands Holdings Inc,5543.400000,85102.720000,15.352100,Green,Compass Production Partners LP,Brown,EXCO Resources Inc,118.750000,,2014-09-25,68.360000,2014-10-16,65.120000,-4.740000,Completed,-11.082194,6.342194,0.002020,0.000319,2.794356
2014-10-03,2013,TRP,TC Energy Corp,8797.000000,12195692.040000,1386.346700,Brown,Solar power facilities/CA,Green,Canadian Solar Inc,,,2014-09-22,32.300000,2014-10-13,27.270000,-15.570000,Completed,-13.668880,-1.901120,-0.000961,0.000506,7.235148
2014-10-02,2013,DOV,Dover Corp,7155.100000,123446.940000,17.253000,Green,Accelerated Cos LLC,Brown,"Private Investor,White Deer Management LLC (Fund: White Deer Energy LP)",430.000000,,2014-09-19,56.890000,2014-10-13,48.290000,-15.120000,Completed,-13.739656,-1.380344,-0.000568,0.000411,2.904329
2014-10-02,2013,NRG,NRG Energy Inc,11295.000000,76720999.060000,6792.474500,Brown,Pure Energies Group Inc,Green,"NGEN Partners LLC (Fund: NGEN III LP),New Enterprise Associates LLC",,,2014-09-19,24.550000,2014-10-13,22.880000,-6.780000,Completed,-13.739656,6.959656,0.004517,0.000649,8.823718
2014-09-30,2013,FCX,Freeport-McMoRan Inc,20921.000000,5859809.540000,280.092200,Brown,Blocks 940 941 984 & 985,Neutral,Anadarko Petroleum Corp,500.000000,,2014-09-19,30.020000,2014-10-10,27.300000,-9.070000,Completed,-10.991065,1.921065,0.002310,0.001202,5.638683
2014-09-30,2013,CTRA,Coterra Energy Inc,1746.280000,479063.060000,274.333800,Brown,Constitution Pipeline Co LLC,Neutral,,26.600000,,2014-09-19,24.520000,2014-10-10,21.820000,-11.010000,Completed,-10.991065,-0.018935,-0.000002,0.000100,5.617984
2014-09-29,2013,OVV,Ovintiv Inc,5858.000000,4788382.210000,817.409000,Brown,Athlon Energy Inc,Brown,,6843.190000,28.440000,2014-09-18,88.480000,2014-10-09,80.180000,-9.380000,Completed,-10.189775,0.809775,0.000273,0.000337,6.707362
2014-09-25,2013,SUN,Sunoco LP,4492.580000,26463.380000,5.890500,Green,Mid-Atlantic Convenience Stores LLC,Neutral,ETP Legacy LP,770.770000,,2014-09-12,20.290000,2014-10-06,21.200000,4.470000,Completed,-6.586398,11.056398,0.002854,0.000258,1.930144
2014-09-25,2013,SUN,Sunoco LP,4492.580000,26463.380000,5.890500,Green,Aloha Petroleum Ltd,Brown,,240.000000,,2014-09-12,20.290000,2014-10-06,21.200000,4.470000,Completed,-6.586398,11.056398,0.002854,0.000258,1.930144
2014-09-24,2013,ENB,Enbridge Inc,32918.000000,2705757.300000,82.196900,Brown,Lac Alfred Wind Project,Green,Electricite de France SA,297.920000,,2014-09-12,29.250000,2014-10-06,27.630000,-5.530000,Completed,-6.586398,1.056398,0.001998,0.001892,4.421210
2014-09-24,2013,CTRA,Coterra Energy Inc,1746.280000,479063.060000,274.333800,Brown,Eagle Ford Shale asset,Brown,,210.000000,,2014-09-12,24.550000,2014-10-06,23.230000,-5.360000,Completed,-6.586398,1.226398,0.000123,0.000100,5.617984
2014-09-19,2013,PTEN,Patterson-UTI Energy Inc,2716.030000,287864.750000,105.987200,Brown,Texas based pressure pumping assets,Neutral,,,,2014-09-08,27.210000,2014-09-29,27.680000,1.750000,Completed,-4.983280,6.733280,0.001051,0.000156,4.672709
2014-09-18,2013,JEF,Jefferies Financial Group Inc,10261.230000,309377.850000,30.150200,Brown,Eagle Ford Shale oil & gas leases,Brown,,,,2014-09-05,18.360000,2014-09-29,16.850000,-8.270000,Completed,-4.342820,-3.927180,-0.002316,0.000590,3.438821
2014-09-15,2013,D,Dominion Energy Inc,13120.000000,35070830.360000,2673.081600,Brown,Cottonwood & Catalina solar projects,Green,Electricite de France SA,,,2014-09-04,45.160000,2014-09-25,43.470000,-3.760000,Completed,-6.621771,2.861771,0.002158,0.000754,7.891361
2014-09-03,2013,ECL,Ecolab Inc,13253.400000,4549886.940000,343.299600,Brown,Chemical service business/AKJ,Neutral,AKJ Industries Inc,,,2014-08-22,100.940000,2014-09-15,102.450000,1.500000,Completed,-3.522403,5.022403,0.003825,0.000762,5.841512
2014-09-02,2013,VRN,Veren Inc,2791.340000,1402277.440000,502.367700,Brown,Certain oil & gas assets in southeast Saskatchewan,Brown,Lightstream Resources Ltd,300.320000,,2014-08-22,28.640000,2014-09-12,26.580000,-7.180000,Completed,-4.198255,-2.981745,-0.000478,0.000160,6.221321
2014-08-25,2013,LMT,Lockheed Martin Corp,45358.000000,241147.170000,5.316500,Green,Sun Catalytix Corp,Green,"Tata Group,Polaris Venture Partners LP (Fund: Polaris Venture Partners V LP)",,,2014-08-14,126.720000,2014-09-04,130.350000,2.860000,Completed,0.228646,2.631354,0.006859,0.002606,1.843165
2014-08-18,2013,TT,Trane Technologies PLC,12350.500000,575832.170000,46.624200,Brown,Centrifugal Compression business,Neutral,Cameron International Corp,850.000000,,2014-08-07,38.190000,2014-08-28,39.250000,2.770000,Completed,2.698499,0.071501,0.000051,0.000710,3.863341
2014-08-14,2013,NRG,NRG Energy Inc,11295.000000,76720999.060000,6792.474500,Brown,Goal Zero LLC,Green,Mercato Partners LLC,,,2014-08-01,24.140000,2014-08-25,23.350000,-3.250000,Completed,1.283210,-4.533210,-0.002942,0.000649,8.823718
2014-07-31,2013,PEG,Enterprise Group Inc,9968.000000,14955609.400000,1500.362100,Brown,Westar Oilfield Rentals Inc,Brown,,12.390000,,2014-07-18,25.440000,2014-08-11,24.300000,-4.460000,Completed,-2.117531,-2.342469,-0.001342,0.000573,7.314128
2014-07-30,2013,VRN,Veren Inc,2791.340000,1402277.440000,502.367700,Brown,Certain Assets,Neutral,,90.830000,,2014-07-18,28.540000,2014-08-11,28.500000,-0.170000,Completed,-2.117531,1.947531,0.000312,0.000160,6.221321
2014-07-30,2013,EXC,Exelon Corp,24888.000000,18696674.910000,751.232500,Brown,Constellation Energy Services Inc,Neutral,Integrys Energy Group Inc,60.000000,,2014-07-18,15.610000,2014-08-11,15.620000,0.060000,Completed,-2.117531,2.177531,0.003114,0.001430,6.623045
2014-07-29,2013,SM,SM Energy Co,2265.400000,325150.710000,143.529100,Brown,North Dakota acreage/Baytex,Brown,Baytex Energy Corp,328.900000,,2014-07-18,71.400000,2014-08-08,74.910000,4.910000,Completed,-2.127644,7.037644,0.000916,0.000130,4.973481
2014-07-28,2013,DUK,Duke Energy Corp,22756.000000,126791343.100000,5571.776400,Brown,Generating assets,Neutral,North Carolina Eastern Municipal Power Agency,1250.000000,,2014-07-17,46.190000,2014-08-07,45.070000,-2.430000,Completed,-5.293058,2.863058,0.003744,0.001308,8.625649
2014-07-23,2013,PEG,Public Service Enterprise Group Inc,9968.000000,14955609.400000,1500.362100,Brown,ERWR Whitcomb Farm project,Green,juwi AG,,,2014-07-11,26.330000,2014-08-04,24.150000,-8.290000,Completed,-1.714383,-6.575617,-0.003767,0.000573,7.314128
2014-07-21,2013,FANG,Diamondback Energy Inc,200.780000,57061.980000,284.195800,Brown,Interest in the Midland Basin in Texas,Brown,,538.000000,,2014-07-10,67.690000,2014-07-31,64.930000,-4.070000,Completed,-3.485832,-0.584168,-0.000007,0.000012,5.653176
2014-07-21,2013,TXNM,TXNM Energy Inc,1387.920000,6925474.860000,4989.812000,Brown,Delta Person natural gas-fired peaking facility,Brown,,37.300000,,2014-07-10,21.370000,2014-07-31,18.940000,-11.370000,Completed,-3.485832,-7.884168,-0.000629,0.000080,8.515354
2014-07-11,2013,EXC,Exelon Corp,24888.000000,18696674.910000,751.232500,Brown,Annova LNG LLC,Brown,,,,2014-06-30,17.750000,2014-07-21,15.680000,-11.650000,Completed,-0.879778,-10.770222,-0.015403,0.001430,6.623045
2014-07-02,2013,PEG,Public Service Enterprise Group Inc,9968.000000,14955609.400000,1500.362100,Brown,13-MW direct current,Neutral,juwi AG,22.000000,,2014-06-20,27.150000,2014-07-14,25.580000,-5.770000,Completed,-0.686480,-5.083520,-0.002912,0.000573,7.314128
