Announce Date,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Price_Status
03-10-2018,N5Z.F,North American Construction Group Ltd,Certain Assets,Aecon Group Inc,155.12,,Completed,2018-09-21,6.86,2018-10-15,8.17,Success
03-10-2018,MMNFQ,MedMen Enterprises Inc,Seven Point dispensary/Oak Park,,,,Completed,2018-09-21,4.78,2018-10-15,6.26,Success
02-10-2018,MMNFQ,MedMen Enterprises Inc,Omaha Management Services LLC,Whitestar Solutions LLC,,,Completed,2018-09-21,4.78,2018-10-12,5.71,Success
27-09-2018,MPLX,MPLX LP,430 acre Pin Oak Terminals facility,"Mercuria Energy Asset Management BV,Dauphine Midstream LLC",450.0,,Completed,2018-09-14,18.83,2018-10-08,18.58,Success
27-09-2018,JCI,Johnson Controls International plc,Federal Energy Infrastructure Solutions LLC,"Electricite de France SA,Unknown Seller",,,Completed,2018-09-14,32.49,2018-10-08,31.44,Success
26-09-2018,ALA.TO,AltaGas Ltd,Aitken Creek Processing Facilities,Black Swan Energy Ltd,177.33,,Completed,2018-09-14,16.77,2018-10-09,15.62,Success
25-09-2018,CLIC.V,Comet Lithium Corp,34 mining claims,"Private Investor,NBGold Inc",3.41,,Completed,2018-09-14,0.91,2018-10-05,0.87,Success
24-09-2018,DCC.F,DCC PLC,JAM Industries Inc,,170.0,,Completed,2018-09-13,65.6,2018-10-04,65.81,Success
24-09-2018,BKR,Baker Hughes Co,XACT Downhole Telemetry Inc,,,,Completed,2018-09-13,26.62,2018-10-04,26.68,Success
21-09-2018,TRAGF,TeraGo Inc,"Mobilexchange Spectrum Inc,Mobilexchange Spectrum Holdings Inc",,4.39,,Completed,2018-09-10,5.04,2018-10-01,5.04,Success
20-09-2018,ED,Consolidated Edison Inc,US renewables portfolio & midstream assets,Sempra,1540.0,,Completed,2018-09-07,63.2,2018-10-01,59.8,Success
18-09-2018,ENB,Enbridge Inc,Enbridge Energy Partners LP,,9200.84,7.16,Completed,2018-09-07,23.48,2018-09-28,22.28,Success
18-09-2018,ENB,Enbridge Inc,Enbridge Income Fund Holdings Inc,,3653.14,,Completed,2018-09-07,23.48,2018-09-28,22.28,Success
18-09-2018,ENB,Enbridge Inc,Enbridge Energy Management LLC,,994.11,,Completed,2018-09-07,23.48,2018-09-28,22.28,Success
18-09-2018,SPB.TO,Superior Plus Corp,Propane Distribution Assets/Porco Energy Corp,Porco Energy Corp,,,Completed,2018-09-07,8.66,2018-09-28,8.56,Success
17-09-2018,ARSLF,Altima Energy Inc,Crimson Oil & Gas Ltd,Crimson Energy Ltd,,,Completed,2018-09-06,0.02,2018-09-27,0.02,Success
14-09-2018,SPB.TO,Superior Plus Corp,United Liquid Gas Co,,33.0,,Completed,2018-08-31,8.69,2018-09-24,8.81,Success
13-09-2018,09N.F,Prairie Provident Resources Inc,Marquee Energy Ltd,,39.27,6.52,Completed,2018-08-31,0.28,2018-09-24,0.24,Success
06-09-2018,CPX.TO,Capital Power Corp,Arlington Valley LLC,Oaktree Capital Group Holdings LP,300.0,,Completed,2018-08-24,18.85,2018-09-17,19.92,Success
06-09-2018,AMRC,Ameresco Inc,Chelsea Group Ltd,,,,Completed,2018-08-24,14.7,2018-09-17,13.45,Success
05-09-2018,ZPTAF,Surge Energy Inc,Mount Bastion Oil & Gas Corp,,129.67,,Completed,2018-08-24,12.14,2018-09-17,12.45,Success
05-09-2018,CNA.L,Centrica PLC,Vista Solar Inc,,,,Completed,2018-08-24,138.36,2018-09-17,141.72,Success
04-09-2018,TALO,Talos Energy Inc,Talos Oil & Gas LLC,,52.0,,Completed,2018-08-24,30.86,2018-09-14,34.84,Success
04-09-2018,SPSO,Spectacular Solar Inc,Spectacular Solar Inc/old,,,,Completed,2018-08-24,0.04,2018-09-14,0.04,Success
31-08-2018,CRC.BE,Canadian Natural Resources Ltd,Joslyn Oil Sands Project,"Occidental Petroleum Corp,TotalEnergies SE,Suncor Energy Inc,Inpex Canada Ltd",172.26,,Completed,2018-08-20,9.02,2018-09-10,8.5,Success
30-08-2018,ENB.F,Ensign Energy Services Inc,Trinidad Drilling Ltd,,678.66,7.52,Completed,,,,,No valid trading days found
30-08-2018,AEP,American Electric Power Co Inc,1.4 MW Fuel cell power plant/US,FuelCell Energy Inc,,,Completed,2018-08-17,57.55,2018-09-10,58.26,Success
29-08-2018,PARR,Par Pacific Holdings Inc,Select refinery assets/Island Energy Services,Island Energy Services LLC,,,Completed,2018-08-17,17.48,2018-09-10,20.57,Success
28-08-2018,PF6.DU,Parkland Corp,Missouri Valley Petroleum Inc,,,,Completed,,,,,No valid trading days found
27-08-2018,GSVR.V,Guanajuato Silver Co Ltd,18 mineral properties/US,Intermont Resource LLC,0.7,,Completed,2018-08-16,0.1,2018-09-06,0.1,Success
24-08-2018,ENB,Enbridge Inc,Spectra Energy Partners LP,,3158.62,17.59,Completed,2018-08-13,24.64,2018-09-04,23.54,Success
23-08-2018,ROCK,Gibraltar Industries Inc,SolarBOS,,6.4,,Completed,2018-08-10,43.35,2018-09-04,45.8,Success
23-08-2018,8058.T,Mitsubishi Corp,Nexamp Inc,,,,Completed,2018-08-10,822.42,2018-09-03,815.7,Success
22-08-2018,ETR,Entergy Corp,810-megawatt Choctaw plant,NRG Energy Inc,314.0,,Completed,2018-08-10,29.87,2018-09-04,30.19,Success
22-08-2018,APD,Air Products and Chemicals Inc,Rotoflow turboexpander business,Baker Hughes Co,,,Completed,2018-08-10,135.31,2018-09-04,140.85,Success
21-08-2018,UGI,UGI Corp,Hunlock Creek natural gas facility,LS Power Equity Advisors LLC,,,Completed,2018-08-10,41.86,2018-08-31,41.67,Success
20-08-2018,HGHAF,High Arctic Energy Services Inc,Powerstroke Well Control Ltd,,7.2,,Completed,2018-08-09,1.14,2018-08-30,1.25,Success
14-08-2018,FANG,Diamondback Energy Inc,Energen Corp,,9144.68,11.25,Completed,2018-08-03,104.11,2018-08-24,97.01,Success
14-08-2018,5LM0.F,King Global Ventures Inc,Marilyn Three Property/Newfoundland,,26.78,,Completed,2018-08-03,0.95,2018-08-24,1.25,Success
13-08-2018,PF6.DU,Parkland Corp,Rhinehart Oil Co Inc,,176.0,,Completed,,,,,No valid trading days found
13-08-2018,EDE.XA,Eden Innovations Ltd,Industrial land/Doug Barnard Parkway,Meridian Brick LLC,1.2,,Completed,2018-08-02,0.05,2018-08-23,0.05,Success
09-08-2018,FANG,Diamondback Energy Inc,Midland basin assets/Texas,Ajax Resources LLC,1241.63,,Completed,2018-07-27,105.34,2018-08-20,96.4,Success
09-08-2018,ORSTED.CO,Orsted AS,Lincoln Clean Energy LLC,I Squared Capital Advisors US LLC,580.0,,Completed,2018-07-27,364.03,2018-08-20,372.13,Success
09-08-2018,NVA.TO,NuVista Energy Ltd,Pipestone & Wembley natural gas and liquids business,Cenovus Energy Inc,478.81,,Completed,2018-07-27,8.74,2018-08-20,7.26,Success
08-08-2018,STWD,Starwood Property Trust Inc,Energy Financial Services business/General Electric Co,General Electric Co,2010.0,,Completed,2018-07-27,12.13,2018-08-20,11.87,Success
08-08-2018,KNTK,Kinetik Holdings Inc,Midstream assets at Alphine High,Apache Corp,952.0,,Completed,,,,,No valid trading days found
06-08-2018,KOS,Kosmos Energy Ltd,"Deep Gulf Energy LP,Deep Gulf Energy II LLC,Deep Gulf Energy III LLC","Quintana Capital Group LP (Fund: Quintana Energy Partners LP),First Reserve Corp (Fund: First Reserve Fund XI LP),First Reserve Corp (Fund: First Reserve Fund X LP),ArcLight Capital Partners LLC (Fund: ArcLight Energy Partners Fund V LP)",1225.0,,Completed,2018-07-26,7.42,2018-08-16,7.42,Success
02-08-2018,INE.TO,Innergex Renewable Energy Inc,"5 Cartier wind farms 366MW/Quebec,Cartier wind farm operating entities/Quebec",TC Energy Corp,476.97,,Completed,2018-07-20,10.24,2018-08-13,10.42,Success
02-08-2018,VYEY,Victory Oilfield Tech Inc,Pro-Tech Hardbanding Services Inc,,1.6,,Completed,2018-07-20,2.0,2018-08-13,1.9,Success
02-08-2018,ENGI.PA,Engie SA,Donnelly Mechanical Corp,,,,Completed,2018-07-20,9.35,2018-08-13,9.2,Success
01-08-2018,ET,Energy Transfer LP,Energy Transfer Operating LP,,59299.55,11.09,Completed,2018-07-20,9.74,2018-08-13,9.75,Success
01-08-2018,BIP,Brookfield Infrastructure Partners LP,Enercare Inc,,2392.9,10.72,Completed,2018-07-20,18.48,2018-08-13,18.7,Success
01-08-2018,8H1.SG,Hydro One Ltd,Peterborough Distribution Inc,,80.72,,Completed,,,,,No valid trading days found
01-08-2018,SUN,Sunoco LP,Sandford Oil Co Inc,,66.0,,Completed,2018-07-20,14.12,2018-08-13,15.33,Success
01-08-2018,CRK,Comstock Resources Inc,Haynesville shale property/US,Enduro Resource Partners LLC,37.0,,Completed,2018-07-20,10.45,2018-08-13,8.3,Success
01-08-2018,PED,PEDEVCO Corp,Oil and gas operations/Hunter Oil Corp,Hunter Technology Corp,21.32,,Completed,2018-07-20,2.57,2018-08-13,2.04,Success
31-07-2018,NOG,Northern Oil and Gas Inc,W Energy Partners LLC,"Crestview Partners LP/NY (Fund: Crestview Partners III LP),Unknown Seller",156.37,,Completed,2018-07-20,30.14,2018-08-10,28.46,Success
31-07-2018,GPRE,Green Plains Inc,2 cattle feeding operations of Bartlett Cattle Co LC,Bartlett Cattle Co LP,16.0,,Completed,2018-07-20,15.43,2018-08-10,17.27,Success
30-07-2018,NW7.MU,Northwest Pipe Co,Ameron Water Transmission Group LLC,NOV Inc,38.3,,Completed,,,,,No valid trading days found
30-07-2018,GEOS,Geospace Technologies Corp,Quantum Technology Sciences Inc,,4.4,,Completed,2018-07-19,14.16,2018-08-09,13.05,Success
30-07-2018,NEE,NextEra Energy Inc,City Gas Co Of Florida,Southern Co/The,,,Completed,2018-07-19,36.18,2018-08-09,36.31,Success
27-07-2018,BP,BP PLC,Petrohawk Energy Corp,BHP Group Ltd,10500.0,,Completed,2018-07-16,30.75,2018-08-06,30.41,Success
26-07-2018,CRC.BE,Canadian Natural Resources Ltd,Laricina Energy Ltd,,39.98,,Completed,2018-07-13,9.48,2018-08-06,9.32,Success
25-07-2018,OKE,ONEOK Inc,West Texas LPG Pipeline LP,Martin Midstream Partners LP,193.7,,Completed,2018-07-13,46.12,2018-08-06,44.59,Success
25-07-2018,PLUG,Plug Power Inc,American Fuel Cell LLC,Excell Partners Inc,,,Completed,2018-07-13,2.05,2018-08-06,1.97,Success
24-07-2018,HAL,Halliburton Co,Athlon Solutions LLC,,,,Completed,2018-07-13,40.09,2018-08-03,37.17,Success
23-07-2018,0GY.DU,Gear Energy Ltd,Steppe Resources Inc,,53.51,,Completed,,,,,No valid trading days found
23-07-2018,BRN,Barnwell Industries Inc,Oil & Gas property/Alberta,,10.5,,Completed,2018-07-12,1.79,2018-08-02,1.85,Success
19-07-2018,ICDI,Independence Contract Drilling Inc,Sidewinder Drilling LLC,,156.84,,Completed,2018-07-06,94.2,2018-07-30,80.0,Success
19-07-2018,PHX,PHX Minerals Inc,Producing oil and gas properties,,9.0,,Completed,2018-07-06,17.55,2018-07-30,17.38,Success
19-07-2018,6W8.F,Empire Petroleum Corp,Certain oil gas properties & assets/Louisiana,Exodus Energy Inc,0.95,,Completed,,,,,No valid trading days found
18-07-2018,NOG,Northern Oil and Gas Inc,Oil production/North Dakota,Pivotal Petroleum Partners LP,148.57,,Completed,2018-07-06,28.9,2018-07-30,30.14,Success
16-07-2018,TDW,Tidewater Inc,Gulfmark Offshore Inc,,273.5,,Completed,2018-07-05,30.12,2018-07-26,33.05,Success
16-07-2018,CYLC,County Line Energy Corp,Grow Box 5000,,,,Completed,2018-07-05,1.19,2018-07-26,0.8,Success
16-07-2018,SKLZ,SK Inc,Ampac Fine Chemicals LLC,HIG Capital LLC,,,Completed,,,,,No valid trading days found
13-07-2018,VTX.V,Vertex Resource Group Ltd,Three Star Trucking Ltd,Pembina Pipeline Corp,5.95,,Completed,,,,,No valid trading days found
11-07-2018,RJDG,RJD Green Inc,Industrial property/OK,,,,Completed,2018-06-29,0.01,2018-07-23,0.01,Success
09-07-2018,LNT,Alliant Energy Corp,CLS Partners LLC,,,,Completed,2018-06-28,34.27,2018-07-19,34.75,Success
09-07-2018,DUK,Duke Energy Corp,Shoreham Solar Commons project,Invenergy LLC,,,Completed,2018-06-28,60.05,2018-07-19,61.54,Success
06-07-2018,BBLSQ,Petrolia Energy Corp,Luseland/Hearts Hill/& Cuthbert fields,,,,Completed,2018-06-25,0.07,2018-07-16,0.08,Success
05-07-2018,VIE.PA,Veolia Environnement SA,Spruance Operating Services LLC,,,,Completed,2018-06-22,14.21,2018-07-16,14.82,Success
04-07-2018,DEC,Diversified Energy Co PLC,Southern Diversified Products LLC,,575.0,,Completed,,,,,No valid trading days found
03-07-2018,COP,ConocoPhillips,Greater Kuparuk Area/Alaska,BP PLC,,,Completed,2018-06-22,54.18,2018-07-13,57.56,Success
03-07-2018,BLDP,Ballard Power Systems Inc,Fuel Cell Assets,AFCC Automotive Fuel Cell Cooperation Corp,,,Completed,2018-06-22,2.85,2018-07-13,2.8,Success
02-07-2018,FET,Forum Energy Technologies Inc,Certain assets/ESP Completion Technologies LLC,C&J Energy Services Inc,8.0,,Completed,2018-06-21,232.0,2018-07-12,242.0,Success
02-07-2018,FELE,Franklin Electric Co Inc,Stationary Power Division,Midtronics Inc,,,Completed,2018-06-21,42.87,2018-07-12,43.24,Success
30-06-2018,RELIANCE.NS,Reliance Industries Ltd,Radisys Corp,,81.33,,Completed,2018-06-19,431.4,2018-07-10,450.22,Success
29-06-2018,L,Loews Corp,Boardwalk Pipeline Partners LP,,1504.16,3.93,Completed,2018-06-18,48.42,2018-07-09,48.54,Success
29-06-2018,OSA.BE,Osaka Gas Co Ltd,Shale gas project/Texas,Sabine Oil & Gas Corp,144.43,,Completed,2018-06-18,-0.15,2018-07-09,-0.15,Success
28-06-2018,WEC,WEC Energy Group Inc,Bishop Hill III Wind Energy Center,,143.5,,Completed,2018-06-15,48.93,2018-07-09,51.7,Success
28-06-2018,YXEP.F,Quebec Precious Metals Corp,Matamec Explorations Inc,,2.72,,Completed,2018-06-15,0.23,2018-07-09,0.17,Success
28-06-2018,AAGC,All American Gold Corp,Metrix Skyline Solar LLC,,0.0,,Completed,2018-06-15,0.0,2018-07-09,0.0,Success
27-06-2018,NOG,Northern Oil and Gas Inc,Production Asset/ Willston Basin,"Continental Resources Inc/OK,Whiting Petroleum Corp",6.37,,Completed,2018-06-15,24.5,2018-07-09,30.93,Success
27-06-2018,EML.F,Emergent Metals Corp,Troilus North Gold Property,CAT Strategic Metals Corp,0.27,,Completed,2018-06-15,0.84,2018-07-09,1.0,Success
27-06-2018,EML.F,Emergent Metals Corp,Troilus North Gold Property,Troilus Gold Corp,0.19,,Completed,2018-06-15,0.84,2018-07-09,1.0,Success
25-06-2018,CMS,CMS Energy Corp,CMS Northwest Ohio Wind Farm,Starwood Energy Group Global LLC,,,Completed,2018-06-14,35.74,2018-07-05,39.48,Success
22-06-2018,DAN,Dana Inc,TM4 Inc,Hydro-Quebec,123.88,,Completed,2018-06-11,19.57,2018-07-02,17.33,Success
21-06-2018,BIP,Brookfield Infrastructure Partners LP,Data centers/AT&T Inc,AT&T Inc,1100.0,,Completed,2018-06-08,17.55,2018-07-02,17.82,Success
20-06-2018,BLX.TO,Boralex Inc,5 Quebec wind farms,Invenergy Renewables LLC,215.0,,Completed,2018-06-08,17.93,2018-07-03,18.17,Success
19-06-2018,LNG,Cheniere Energy Inc,Cheniere Energy Partners LP Holdings LLC,,575.13,,Completed,2018-06-08,63.09,2018-06-29,62.9,Success
19-06-2018,MTL.TO,Mullen Group Ltd,Canadian Hydrovac Ltd,,,,Completed,2018-06-08,10.6,2018-06-29,11.11,Success
18-06-2018,BTE,Baytex Energy Corp,Raging River Exploration Inc,,1492.49,6.88,Completed,2018-06-07,4.21,2018-06-28,3.22,Success
14-06-2018,DEC,Diversified Energy Co PLC,Gas & oil producing assets/Appalachian,EQT Corp,575.0,,Completed,,,,,No valid trading days found
12-06-2018,ENPH,Enphase Energy Inc,Microinverter business/SunPower Corp,SunPower Corp,66.37,,Completed,2018-06-01,5.78,2018-06-22,6.62,Success
10-06-2018,DMEHF,Desert Mountain Energy Corp,12228 acres of helium leases/Arizona,Arizona State Land Department,,,Completed,2018-05-30,0.15,2018-06-20,0.14,Success
07-06-2018,QEC.TO,Questerre Energy Corp,Exploration rights/St Lawrence Lowlands,,8.48,,Completed,2018-05-25,0.93,2018-06-18,0.55,Success
07-06-2018,VTX.V,Vertex Resource Group Ltd,TSL Industries,,3.51,,Completed,,,,,No valid trading days found
06-06-2018,MMNFQ,MedMen Enterprises Inc,Marijuana License & Cultivation facility,GST Enterprises Inc,53.0,,Completed,,,,,No valid trading days found
05-06-2018,774.F,AKITA Drilling Ltd,Xtreme Drilling Corp,,129.94,,Completed,,,,,No valid trading days found
04-06-2018,C1JT.F,Arrow Exploration Corp,Arrow Exploration Ltd,,,,Completed,,,,,No valid trading days found
31-05-2018,IOSP,Innospec Inc,BioSuite LLC,,8.6,,Completed,2018-05-18,69.77,2018-06-11,73.5,Success
31-05-2018,PPL,PPL Corp,Safari Energy LLC,,,,Completed,2018-05-18,19.56,2018-06-11,19.12,Success
30-05-2018,SPB.TO,Superior Plus Corp,NGL Propane LLC,NGL Energy Partners LP,900.0,,Completed,2018-05-18,8.69,2018-06-11,8.17,Success
29-05-2018,KRP,Kimbell Royalty Partners LP,Mineral & royalty interests/US,"Haymaker Minerals & Royalties LLC,Haymaker Resources LP",404.0,,Completed,2018-05-18,10.0,2018-06-08,11.43,Success
24-05-2018,KEY.TO,Keyera Corp,Logistics & liquids blending terminal,,90.0,,Completed,2018-05-11,23.49,2018-06-04,23.77,Success
21-05-2018,NEE,NextEra Energy Inc,Gulf Power Co,Southern Co/The,5750.0,11.9,Completed,2018-05-10,33.82,2018-05-31,35.0,Success
21-05-2018,NEE,NextEra Energy Inc,Pivotal Utility Holdings Inc,Southern Co/The,530.0,,Completed,2018-05-10,33.82,2018-05-31,35.0,Success
21-05-2018,NEE,NextEra Energy Inc,"Southern Co-Florida LLC,Southern Co - Oleander LLC",Southern Co/The,195.0,,Completed,2018-05-10,33.82,2018-05-31,35.0,Success
18-05-2018,AWK,American Water Works Co Inc,Sundale Utilities Inc,,2.0,,Completed,2018-05-07,74.53,2018-05-29,74.16,Success
17-05-2018,VVV,Valvoline Inc,Great Canadian Oil Change,,,,Completed,2018-05-04,19.71,2018-05-29,18.93,Success
15-05-2018,EPM,Evolution Petroleum Corp,Oil and gas assets/Enduro Resource Partners LLC,Enduro Resource Partners LLC,27.5,,Completed,2018-05-04,6.17,2018-05-25,6.14,Success
15-05-2018,ZPTAF,Surge Energy Inc,Crude oil producing assets Sparky area/Alberta,,22.08,,Completed,2018-05-04,12.28,2018-05-25,12.15,Success
15-05-2018,INE.TO,Innergex Renewable Energy Inc,Creek Power Inc,Ledcor Power Group Ltd,,,Completed,2018-05-04,10.13,2018-05-25,10.15,Success
14-05-2018,AMRC,Ameresco Inc,JVP Engineers PC,,1.9,,Completed,2018-05-03,11.55,2018-05-24,11.55,Success
11-05-2018,SDI.V,Stampede Drilling Inc,Oil & gas drilling assets/Red Dog Drilling Inc,RED Dog Drilling Inc,5.7,,Completed,2018-04-30,0.34,2018-05-22,0.35,Success
09-05-2018,SND,Smart Sand Inc,Quickthree Solutions Inc,,33.27,,Completed,2018-04-27,6.91,2018-05-21,6.53,Success
09-05-2018,SEDG,SolarEdge Technologies Inc,Certain Assets,ES Australia Israel Holdings L,11.5,,Completed,2018-04-27,53.1,2018-05-21,67.25,Success
09-05-2018,SCYRF,Scryb Inc,UX Data Sciences Corp,,4.28,,Completed,,,,,No valid trading days found
08-05-2018,FTXP,Foothills Exploration Inc,Natural gas assets/Piceance basin,,,,Completed,2018-04-27,0.16,2018-05-18,0.25,Success
08-05-2018,SHEL,Shell PLC,GI Endurant LLC,,,,Completed,2018-04-27,51.15,2018-05-18,53.97,Success
04-05-2018,WEC,WEC Energy Group Inc,Forward Wind Energy Center,,173.9,,Completed,2018-04-23,49.78,2018-05-14,49.91,Success
04-05-2018,CRBO,Carbon Energy Corp,Carbon Appalachian Co LLC,Old Ironsides Energy LLC,57.0,,Completed,2018-04-23,41.0,2018-05-14,41.0,Success
03-05-2018,NGHI,New Green Hemp Inc,Fleaux Services LLC,,18.0,,Completed,2018-04-20,51.66,2018-05-14,72.0,Success
02-05-2018,CRBO,Carbon Energy Corp,Oil & gas producing properties/CA,,43.0,,Completed,2018-04-20,41.0,2018-05-14,41.0,Success
01-05-2018,ENGI.PA,Engie SA,Unity International Group Inc,,,,Completed,2018-04-20,9.64,2018-05-11,9.99,Success
30-04-2018,MPC,Marathon Petroleum Corp,Andeavor,,29019.66,10.45,Completed,2018-04-19,63.23,2018-05-10,61.75,Success
30-04-2018,MMNFQ,MedMen Enterprises Inc,MM Enterprises USA LLC,,,,Completed,,,,,No valid trading days found
27-04-2018,TALO,Talos Energy Inc,Ram Powell Unit,"Exxon Mobil Corp,Shell PLC",34.0,,Completed,,,,,No valid trading days found
26-04-2018,CRK,Comstock Resources Inc,Certain Assets,"Arkoma Drilling LP,Williston Drilling LP",489.47,,Completed,2018-04-13,4.95,2018-05-07,6.72,Success
26-04-2018,NOG,Northern Oil and Gas Inc,Production Asset/ Willston Basin,Deutsche Rohstoff AG,50.3,,Completed,2018-04-13,14.45,2018-05-07,16.57,Success
23-04-2018,CNP,CenterPoint Energy Inc,Vectren Corp,,8053.22,13.83,Completed,2018-04-12,21.37,2018-05-03,20.44,Success
23-04-2018,SPWRQ,SunPower Corp,Certain assets/SolarWorld Americas,Solarworld AG,31.77,,Completed,2018-04-12,5.33,2018-05-03,5.33,Success
19-04-2018,MDMP,MDM Permian Inc,Pupco Brands Inc,,,,Completed,2018-04-06,0.15,2018-04-30,0.15,Success
16-04-2018,VET.TO,Vermilion Energy Inc,Spartan Energy Corp,,1011.0,,Completed,2018-04-05,31.6,2018-04-26,33.72,Success
16-04-2018,MPC,Marathon Petroleum Corp,78 Express Mart Locations,Petr-All Petroleum Consulting Corp,,,Completed,2018-04-05,58.46,2018-04-26,66.04,Success
11-04-2018,AWK,American Water Works Co Inc,Nicor Energy LLC,Southern Co/The,365.0,,Completed,2018-03-29,72.18,2018-04-23,74.07,Success
10-04-2018,OSA.BE,Osaka Gas Co Ltd,Michigan Power LP LLC,Wolverine Power Holdings LLC,100.0,,Completed,2018-03-29,-0.14,2018-04-20,-0.15,Success
10-04-2018,SSOF,Sixty Six Oilfield Services Inc,Five Star Rig & Supply Co Inc,,,,Completed,2018-03-29,0.0,2018-04-20,0.01,Success
09-04-2018,CRC,California Resources Corp,Elk Hills Reserve,Chevron Corp,505.82,,Completed,,,,,No valid trading days found
04-04-2018,BATL,Battalion Oil Corp,Quito Draw Acquisition,,200.0,,Completed,,,,,No valid trading days found
04-04-2018,0RV4.L,Voltabox AG,Concurrent Design Inc,,3.2,,Completed,2018-03-23,24.82,2018-04-16,20.3,Success
04-04-2018,EXC,Exelon Corp,Everett LNG LLC,Engie SA,,,Completed,2018-03-23,21.09,2018-04-16,21.58,Success
03-04-2018,SUN,Sunoco LP,Wholesale fuel distribution and terminal business,Superior Plus Corp,40.0,,Completed,2018-03-23,13.98,2018-04-13,14.58,Success
03-04-2018,ERBB,American Green Inc,CannAwake Corp,,,,Completed,2018-03-23,0.55,2018-04-13,0.6,Success
02-04-2018,33B.F,Badger Meter Inc,Innovative Metering Solutions Inc,,12.0,,Completed,2018-03-22,35.96,2018-04-12,34.28,Success
